date,code,from,to,kind,title,在名单,首次确认
2023-10-21 00:00:00,002475,预测中,已明说不会亏,预告,2023年度业绩预告（略增）,False,True
2023-10-26 00:00:00,002262,预测中,已明说不会亏,预告,2023年度业绩预告（略增）,False,True
2023-10-28 00:00:00,601298,预测中,已明说不会亏,预告,2023年度业绩预告（略增）,False,True
2023-11-29 00:00:00,002407,预测中,已明说不会亏,预告,2023年度业绩预告（预减）,False,True
2023-12-11 00:00:00,300214,预测中,已明说不会亏,预告,2023年度业绩预告（略减）,False,True
2023-12-18 00:00:00,002126,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,False,True
2023-12-21 00:00:00,000651,预测中,已明说不会亏,预告,2023年度业绩预告（略增）,False,True
2023-12-22 00:00:00,300304,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,False,True
2023-12-22 00:00:00,688480,预测中,已明说不会亏,预告,2023年度业绩预告（略增）,False,True
2023-12-26 00:00:00,300533,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,False,True
2023-12-27 00:00:00,688036,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,False,True
2023-12-28 00:00:00,688076,预测中,已明说不会亏,预告,2023年度业绩预告（略增）,False,True
2023-12-30 00:00:00,600519,预测中,已明说不会亏,预告,2023年度业绩预告（略增）,False,True
2024-01-02 00:00:00,000729,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,False,True
2024-01-02 00:00:00,600157,预测中,已明说不会亏,预告,2023年度业绩预告（略增）,False,True
2024-01-03 00:00:00,002204,预测中,已明说不会亏,预告,2023年度业绩预告（略增）,False,True
2024-01-03 00:00:00,688041,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,False,True
2024-01-03 00:00:00,688410,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,False,True
2024-01-04 00:00:00,300962,预测中,已明说不会亏,预告,2023年度业绩预告（续盈）,False,True
2024-01-04 00:00:00,688111,预测中,已明说不会亏,预告,2023年度业绩预告（略增）,False,True
2024-01-04 00:00:00,688332,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,False,True
2024-01-04 00:00:00,688777,预测中,已明说不会亏,预告,2023年度业绩预告（略增）,False,True
2024-01-05 00:00:00,603081,预测中,已明说不会亏,预告,2023年度业绩预告（预减）,False,True
2024-01-05 00:00:00,300896,预测中,已明说不会亏,预告,2023年度业绩预告（略增）,False,True
2024-01-05 00:00:00,300801,预测中,已明说不会亏,预告,2023年度业绩预告（预减）,False,True
2024-01-05 00:00:00,300146,预测中,已明说不会亏,预告,2023年度业绩预告（略增）,False,True
2024-01-05 00:00:00,002536,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,False,True
2024-01-05 00:00:00,300221,预测中,已明说不会亏,预告,2023年度业绩预告（扭亏）,False,True
2024-01-06 00:00:00,600961,预测中,已明说不会亏,预告,2023年度业绩预告（略增）,False,True
2024-01-06 00:00:00,002847,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,False,True
2024-01-06 00:00:00,300049,预测中,已明说不会亏,预告,2023年度业绩预告（略增）,False,True
2024-01-06 00:00:00,600066,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,False,True
2024-01-06 00:00:00,600096,预测中,已明说不会亏,预告,2023年度业绩预告（略减）,False,True
2024-01-06 00:00:00,600480,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,False,True
2024-01-08 00:00:00,301280,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,False,True
2024-01-08 00:00:00,300389,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,False,True
2024-01-08 00:00:00,300036,预测中,已明说不会亏,预告,2023年度业绩预告（扭亏）,False,True
2024-01-09 00:00:00,603877,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,False,True
2024-01-09 00:00:00,601137,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,False,True
2024-01-09 00:00:00,300567,预测中,已明说不会亏,预告,2023年度业绩预告（略减）,False,True
2024-01-09 00:00:00,002947,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,False,True
2024-01-09 00:00:00,301185,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,False,True
2024-01-09 00:00:00,002605,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,False,True
2024-01-09 00:00:00,002472,预测中,已明说不会亏,预告,2023年度业绩预告（略增）,False,True
2024-01-09 00:00:00,000715,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,False,True
2024-01-09 00:00:00,002783,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,False,True
2024-01-10 00:00:00,600236,预测中,已明说不会亏,预告,2023年度业绩预告（预减）,False,True
2024-01-10 00:00:00,603758,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,False,True
2024-01-10 00:00:00,603439,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,False,True
2024-01-10 00:00:00,601919,预测中,已明说不会亏,预告,2023年度业绩预告（预减）,False,True
2024-01-10 00:00:00,600415,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,False,True
2024-01-10 00:00:00,600186,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,False,True
2024-01-10 00:00:00,300478,预测中,已明说不会亏,预告,2023年度业绩预告（扭亏）,False,True
2024-01-10 00:00:00,300601,预测中,已明说不会亏,预告,2023年度业绩预告（扭亏）,False,True
2024-01-10 00:00:00,300558,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,False,True
2024-01-10 00:00:00,300002,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,False,True
2024-01-10 00:00:00,002983,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,False,True
2024-01-10 00:00:00,002051,预测中,已明说不会亏,预告,2023年度业绩预告（略增）,False,True
2024-01-10 00:00:00,300711,预测中,已明说不会亏,预告,2023年度业绩预告（略增）,False,True
2024-01-11 00:00:00,300851,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,False,True
2024-01-11 00:00:00,603488,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,False,True
2024-01-11 00:00:00,600864,预测中,已明说不会亏,预告,2023年度业绩预告（扭亏）,False,True
2024-01-11 00:00:00,300627,预测中,已明说不会亏,预告,2023年度业绩预告（略增）,False,True
2024-01-11 00:00:00,300882,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,False,True
2024-01-11 00:00:00,300327,预测中,已明说不会亏,预告,2023年度业绩预告（略减）,False,True
2024-01-11 00:00:00,300260,预测中,已明说不会亏,预告,2023年度业绩预告（略减）,False,True
2024-01-11 00:00:00,002641,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,False,True
2024-01-11 00:00:00,000032,预测中,已明说不会亏,预告,2023年度业绩预告（扭亏）,False,True
2024-01-11 00:00:00,300403,预测中,已明说不会亏,预告,2023年度业绩预告（略增）,False,True
2024-01-12 00:00:00,600826,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,False,True
2024-01-12 00:00:00,600794,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,False,True
2024-01-12 00:00:00,600231,预测中,已明说会亏,预告,2023年度业绩预告（减亏）,False,True
2024-01-12 00:00:00,300902,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,False,True
2024-01-12 00:00:00,600022,预测中,已明说会亏,预告,2023年度业绩预告（首亏）,False,True
2024-01-12 00:00:00,300628,预测中,已明说不会亏,预告,2023年度业绩预告（略减）,False,True
2024-01-12 00:00:00,300482,预测中,已明说不会亏,预告,2023年度业绩预告（预减）,False,True
2024-01-12 00:00:00,300401,预测中,已明说不会亏,预告,2023年度业绩预告（预减）,False,True
2024-01-12 00:00:00,003000,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,False,True
2024-01-12 00:00:00,002236,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,False,True
2024-01-12 00:00:00,000591,预测中,已明说不会亏,预告,2023年度业绩预告（略增）,False,True
2024-01-12 00:00:00,300861,预测中,已明说不会亏,预告,2023年度业绩预告（略增）,False,True
2024-01-13 00:00:00,601177,预测中,已明说不会亏,预告,2023年度业绩预告（略增）,False,True
2024-01-13 00:00:00,603023,预测中,已明说会亏,预告,2023年度业绩预告（首亏）,False,True
2024-01-13 00:00:00,603058,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,False,True
2024-01-13 00:00:00,603225,预测中,已明说不会亏,预告,2023年度业绩预告（扭亏）,False,True
2024-01-13 00:00:00,603518,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,False,True
2024-01-13 00:00:00,688290,预测中,已明说不会亏,预告,2023年度业绩预告（预减）,False,True
2024-01-13 00:00:00,603689,预测中,已明说不会亏,预告,2023年度业绩预告（略增）,False,True
2024-01-13 00:00:00,603707,预测中,已明说会亏,预告,2023年度业绩预告（首亏）,False,True
2024-01-13 00:00:00,000819,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,False,True
2024-01-13 00:00:00,601011,预测中,已明说会亏,预告,2023年度业绩预告（首亏）,False,True
2024-01-13 00:00:00,603612,预测中,已明说会亏,预告,2023年度业绩预告（首亏）,False,True
2024-01-13 00:00:00,600886,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,False,True
2024-01-13 00:00:00,000537,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,False,True
2024-01-13 00:00:00,600500,预测中,已明说会亏,预告,2023年度业绩预告（首亏）,False,True
2024-01-13 00:00:00,000823,预测中,已明说不会亏,预告,2023年度业绩预告（预减）,False,True
2024-01-13 00:00:00,000998,预测中,已明说不会亏,预告,2023年度业绩预告（扭亏）,False,True
2024-01-13 00:00:00,002177,预测中,已明说不会亏,预告,2023年度业绩预告（预减）,False,True
2024-01-13 00:00:00,600642,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,False,True
2024-01-13 00:00:00,002579,预测中,已明说会亏,预告,2023年度业绩预告（减亏）,True,True
2024-01-13 00:00:00,002728,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,False,True
2024-01-13 00:00:00,002299,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,False,True
2024-01-13 00:00:00,300638,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,False,True
2024-01-13 00:00:00,600004,预测中,已明说不会亏,预告,2023年度业绩预告（扭亏）,False,True
2024-01-13 00:00:00,600326,预测中,已明说会亏,预告,2023年度业绩预告（增亏）,False,True
2024-01-13 00:00:00,600369,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,False,True
2024-01-13 00:00:00,600408,预测中,已明说会亏,预告,2023年度业绩预告（增亏）,False,True
2024-01-13 00:00:00,002845,预测中,已明说不会亏,预告,2023年度业绩预告（扭亏）,True,True
2024-01-15 00:00:00,300856,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,False,True
2024-01-15 00:00:00,688012,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,False,True
2024-01-15 00:00:00,300838,预测中,已明说不会亏,预告,2023年度业绩预告（略增）,False,True
2024-01-15 00:00:00,300926,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,False,True
2024-01-15 00:00:00,300736,预测中,已明说会亏,预告,2023年度业绩预告（减亏）,False,True
2024-01-15 00:00:00,300719,预测中,已明说不会亏,预告,2023年度业绩预告（扭亏）,False,True
2024-01-15 00:00:00,300665,预测中,已明说不会亏,预告,2023年度业绩预告（扭亏）,False,True
2024-01-15 00:00:00,300225,预测中,已明说不会亏,预告,2023年度业绩预告（扭亏）,True,True
2024-01-15 00:00:00,300217,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,False,True
2024-01-15 00:00:00,300789,预测中,已明说不会亏,预告,2023年度业绩预告（略增）,False,True
2024-01-16 00:00:00,301211,预测中,已明说不会亏,预告,2023年度业绩预告（略增）,False,True
2024-01-16 00:00:00,301239,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,False,True
2024-01-16 00:00:00,301301,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,False,True
2024-01-16 00:00:00,600719,预测中,已明说不会亏,预告,2023年度业绩预告（扭亏）,True,True
2024-01-16 00:00:00,600733,预测中,已明说会亏,预告,2023年度业绩预告（续亏）,True,True
2024-01-16 00:00:00,601966,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,False,True
2024-01-16 00:00:00,603179,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,False,True
2024-01-16 00:00:00,605128,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,False,True
2024-01-16 00:00:00,605108,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,False,True
2024-01-16 00:00:00,301149,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,False,True
2024-01-16 00:00:00,688276,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,False,True
2024-01-16 00:00:00,688278,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,False,True
2024-01-16 00:00:00,688305,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,False,True
2024-01-16 00:00:00,603298,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,False,True
2024-01-16 00:00:00,300905,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,False,True
2024-01-16 00:00:00,600433,预测中,已明说会亏,预告,2023年度业绩预告（首亏）,False,True
2024-01-16 00:00:00,300783,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,False,True
2024-01-16 00:00:00,000411,预测中,已明说不会亏,预告,2023年度业绩预告（略增）,False,True
2024-01-16 00:00:00,300855,预测中,已明说不会亏,预告,2023年度业绩预告（略增）,False,True
2024-01-16 00:00:00,000531,预测中,已明说不会亏,预告,2023年度业绩预告（扭亏）,False,True
2024-01-16 00:00:00,000875,预测中,已明说不会亏,预告,2023年度业绩预告（略增）,False,True
2024-01-16 00:00:00,000897,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,False,True
2024-01-16 00:00:00,000972,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,False,True
2024-01-16 00:00:00,002053,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,False,True
2024-01-16 00:00:00,002333,预测中,已明说不会亏,预告,2023年度业绩预告（扭亏）,False,True
2024-01-16 00:00:00,002351,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,False,True
2024-01-16 00:00:00,000417,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,False,True
2024-01-16 00:00:00,002422,预测中,已明说不会亏,预告,2023年度业绩预告（略增）,False,True
2024-01-16 00:00:00,002590,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,False,True
2024-01-16 00:00:00,002969,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,False,True
2024-01-16 00:00:00,300192,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,False,True
2024-01-16 00:00:00,300349,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,False,True
2024-01-16 00:00:00,300534,预测中,已明说不会亏,预告,2023年度业绩预告（略增）,False,True
2024-01-16 00:00:00,300747,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,False,True
2024-01-16 00:00:00,002371,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,False,True
2024-01-17 00:00:00,600226,预测中,已明说不会亏,预告,2023年度业绩预告（预减）,False,True
2024-01-17 00:00:00,600335,预测中,已明说不会亏,预告,2023年度业绩预告（预减）,False,True
2024-01-17 00:00:00,600399,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,False,True
2024-01-17 00:00:00,600699,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,False,True
2024-01-17 00:00:00,600729,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,False,True
2024-01-17 00:00:00,601689,预测中,已明说不会亏,预告,2023年度业绩预告（略增）,False,True
2024-01-17 00:00:00,603800,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,False,True
2024-01-17 00:00:00,603166,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,False,True
2024-01-17 00:00:00,603505,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,False,True
2024-01-17 00:00:00,688109,预测中,已明说不会亏,预告,2023年度业绩预告（扭亏）,False,True
2024-01-17 00:00:00,688333,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,False,True
2024-01-17 00:00:00,688571,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,False,True
2024-01-17 00:00:00,688676,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,False,True
2024-01-17 00:00:00,600158,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,False,True
2024-01-17 00:00:00,601702,预测中,已明说不会亏,预告,2023年度业绩预告（略增）,False,True
2024-01-17 00:00:00,002517,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,False,True
2024-01-17 00:00:00,300680,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,False,True
2024-01-17 00:00:00,000716,预测中,已明说不会亏,预告,2023年度业绩预告（扭亏）,False,True
2024-01-17 00:00:00,301004,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,False,True
2024-01-17 00:00:00,000883,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,False,True
2024-01-17 00:00:00,002073,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,False,True
2024-01-17 00:00:00,002165,预测中,已明说不会亏,预告,2023年度业绩预告（扭亏）,False,True
2024-01-17 00:00:00,002211,预测中,已明说会亏,预告,2023年度业绩预告（首亏）,False,True
2024-01-17 00:00:00,002283,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,False,True
2024-01-17 00:00:00,002609,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,False,True
2024-01-17 00:00:00,000768,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,False,True
2024-01-17 00:00:00,002870,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,False,True
2024-01-17 00:00:00,002965,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,False,True
2024-01-17 00:00:00,300102,预测中,已明说不会亏,预告,2023年度业绩预告（扭亏）,True,True
2024-01-17 00:00:00,300243,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,False,True
2024-01-17 00:00:00,300339,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,False,True
2024-01-17 00:00:00,300399,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,False,True
2024-01-17 00:00:00,300441,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,False,True
2024-01-17 00:00:00,002859,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,False,True
2024-01-17 00:00:00,300625,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,False,True
2024-01-18 00:00:00,603227,预测中,已明说不会亏,预告,2023年度业绩预告（略增）,False,True
2024-01-18 00:00:00,603615,预测中,已明说不会亏,预告,2023年度业绩预告（扭亏）,False,True
2024-01-18 00:00:00,603829,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,False,True
2024-01-18 00:00:00,603950,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,False,True
2024-01-18 00:00:00,605098,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,False,True
2024-01-18 00:00:00,605319,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,False,True
2024-01-18 00:00:00,688127,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,False,True
2024-01-18 00:00:00,688510,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,False,True
2024-01-18 00:00:00,688386,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,False,True
2024-01-18 00:00:00,688475,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,False,True
2024-01-18 00:00:00,688533,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,False,True
2024-01-18 00:00:00,688580,预测中,已明说不会亏,预告,2023年度业绩预告（略增）,False,True
2024-01-18 00:00:00,603050,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,False,True
2024-01-18 00:00:00,688153,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,False,True
2024-01-18 00:00:00,603029,预测中,已明说不会亏,预告,2023年度业绩预告（略增）,False,True
2024-01-18 00:00:00,300012,预测中,已明说不会亏,预告,2023年度业绩预告（略增）,False,True
2024-01-18 00:00:00,301256,预测中,已明说不会亏,预告,2023年度业绩预告（略增）,False,True
2024-01-18 00:00:00,001225,预测中,已明说不会亏,预告,2023年度业绩预告（预减）,False,True
2024-01-18 00:00:00,002381,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,False,True
2024-01-18 00:00:00,002393,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,False,True
2024-01-18 00:00:00,002458,预测中,已明说不会亏,预告,2023年度业绩预告（扭亏）,False,True
2024-01-18 00:00:00,002521,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,False,True
2024-01-18 00:00:00,002616,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,False,True
2024-01-18 00:00:00,002643,预测中,已明说不会亏,预告,2023年度业绩预告（略增）,False,True
2024-01-18 00:00:00,002745,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,False,True
2024-01-18 00:00:00,600059,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,False,True
2024-01-18 00:00:00,003032,预测中,已明说不会亏,预告,2023年度业绩预告（预减）,False,True
2024-01-18 00:00:00,300236,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,False,True
2024-01-18 00:00:00,300314,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,False,True
2024-01-18 00:00:00,300408,预测中,已明说不会亏,预告,2023年度业绩预告（续盈）,False,True
2024-01-18 00:00:00,300693,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,False,True
2024-01-18 00:00:00,300831,预测中,已明说不会亏,预告,2023年度业绩预告（预减）,False,True
2024-01-18 00:00:00,300990,预测中,已明说不会亏,预告,2023年度业绩预告（略增）,False,True
2024-01-18 00:00:00,002970,预测中,已明说不会亏,预告,2023年度业绩预告（扭亏）,False,True
2024-01-19 00:00:00,300972,预测中,已明说会亏,预告,2023年度业绩预告（首亏）,False,True
2024-01-19 00:00:00,300938,预测中,已明说不会亏,预告,2023年度业绩预告（略增）,False,True
2024-01-19 00:00:00,300893,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,False,True
2024-01-19 00:00:00,300782,预测中,已明说不会亏,预告,2023年度业绩预告（略增）,False,True
2024-01-19 00:00:00,300824,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,False,True
2024-01-19 00:00:00,600141,预测中,已明说不会亏,预告,2023年度业绩预告（预减）,False,True
2024-01-19 00:00:00,300740,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,False,True
2024-01-19 00:00:00,300881,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,False,True
2024-01-19 00:00:00,600211,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,False,True
2024-01-19 00:00:00,603189,预测中,已明说会亏,预告,2023年度业绩预告（首亏）,False,True
2024-01-19 00:00:00,600535,预测中,已明说不会亏,预告,2023年度业绩预告（扭亏）,False,True
2024-01-19 00:00:00,603093,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,False,True
2024-01-19 00:00:00,603956,预测中,已明说不会亏,预告,2023年度业绩预告（扭亏）,True,True
2024-01-19 00:00:00,688318,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,False,True
2024-01-19 00:00:00,300729,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,False,True
2024-01-19 00:00:00,600397,预测中,已明说会亏,预告,2023年度业绩预告（增亏）,False,True
2024-01-19 00:00:00,300682,预测中,已明说不会亏,预告,2023年度业绩预告（略增）,False,True
2024-01-19 00:00:00,300579,预测中,已明说会亏,预告,2023年度业绩预告（首亏）,False,True
2024-01-19 00:00:00,000530,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,False,True
2024-01-19 00:00:00,300592,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,False,True
2024-01-19 00:00:00,002077,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,False,True
2024-01-19 00:00:00,002337,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,False,True
2024-01-19 00:00:00,002448,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,False,True
2024-01-19 00:00:00,002683,预测中,已明说不会亏,预告,2023年度业绩预告（略增）,False,True
2024-01-19 00:00:00,002713,预测中,已明说会亏,预告,2023年度业绩预告（减亏）,True,True
2024-01-19 00:00:00,002732,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,False,True
2024-01-19 00:00:00,002830,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,False,True
2024-01-19 00:00:00,002900,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,False,True
2024-01-19 00:00:00,001213,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,False,True
2024-01-19 00:00:00,002988,预测中,已明说不会亏,预告,2023年度业绩预告（扭亏）,False,True
2024-01-19 00:00:00,002917,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,False,True
2024-01-19 00:00:00,300529,预测中,已明说不会亏,预告,2023年度业绩预告（预减）,False,True
2024-01-19 00:00:00,300446,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,False,True
2024-01-19 00:00:00,300415,预测中,已明说不会亏,预告,2023年度业绩预告（略增）,False,True
2024-01-19 00:00:00,300532,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,False,True
2024-01-19 00:00:00,300158,预测中,已明说会亏,预告,2023年度业绩预告（减亏）,True,True
2024-01-19 00:00:00,300092,预测中,已明说不会亏,预告,2023年度业绩预告（略增）,False,True
2024-01-19 00:00:00,002991,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,False,True
2024-01-19 00:00:00,300316,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,False,True
2024-01-20 00:00:00,600021,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,False,True
2024-01-20 00:00:00,600023,预测中,已明说不会亏,预告,2023年度业绩预告（扭亏）,False,True
2024-01-20 00:00:00,600121,预测中,已明说不会亏,预告,2023年度业绩预告（预减）,False,True
2024-01-20 00:00:00,600351,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,False,True
2024-01-20 00:00:00,600518,预测中,已明说不会亏,预告,2023年度业绩预告（扭亏）,False,True
2024-01-20 00:00:00,600858,预测中,已明说不会亏,预告,2023年度业绩预告（扭亏）,False,True
2024-01-20 00:00:00,603042,预测中,已明说会亏,预告,2023年度业绩预告（减亏）,True,True
2024-01-20 00:00:00,603551,预测中,已明说不会亏,预告,2023年度业绩预告（略增）,False,True
2024-01-20 00:00:00,603110,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,False,True
2024-01-20 00:00:00,603136,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,False,True
2024-01-20 00:00:00,603162,预测中,已明说不会亏,预告,2023年度业绩预告（预减）,False,True
2024-01-20 00:00:00,605300,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,False,True
2024-01-20 00:00:00,688152,预测中,已明说会亏,预告,2023年度业绩预告（首亏）,False,True
2024-01-20 00:00:00,688779,预测中,已明说会亏,预告,2023年度业绩预告（首亏）,False,True
2024-01-20 00:00:00,301037,预测中,已明说会亏,预告,2023年度业绩预告（首亏）,False,True
2024-01-20 00:00:00,603099,预测中,已明说不会亏,预告,2023年度业绩预告（扭亏）,True,True
2024-01-20 00:00:00,300919,预测中,已明说不会亏,预告,2023年度业绩预告（略增）,False,True
2024-01-20 00:00:00,601866,预测中,已明说不会亏,预告,2023年度业绩预告（预减）,False,True
2024-01-20 00:00:00,300553,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,False,True
2024-01-20 00:00:00,300721,预测中,已明说会亏,预告,2023年度业绩预告（首亏）,False,True
2024-01-20 00:00:00,000166,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,False,True
2024-01-20 00:00:00,000550,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,False,True
