code,year,label,score,stage_date,stage
301093,2023,0.0,0.020442354449042927,2023-08-29,② 半年报披露
301095,2023,0.0,0.0283378440203485,2023-08-29,② 半年报披露
301096,2023,0.0,0.01289421835316602,2023-08-10,② 半年报披露
301097,2023,0.0,0.008451745313893038,2023-08-28,② 半年报披露
301098,2023,0.0,0.016376381267963435,2023-08-29,② 半年报披露
301099,2023,0.0,0.015000581548273073,2023-08-30,② 半年报披露
301100,2023,0.0,0.023889169064895334,2023-07-28,② 半年报披露
301101,2023,0.0,0.009031881483816104,2023-08-08,② 半年报披露
301102,2023,0.0,0.09762854948972113,2023-08-26,② 半年报披露
301103,2023,0.0,0.02770174882005832,2023-08-30,② 半年报披露
301105,2023,1.0,0.16263172524022473,2023-08-31,② 半年报披露
301106,2023,0.0,0.016279853151697415,2023-08-30,② 半年报披露
301107,2023,0.0,0.006748536204250757,2023-08-24,② 半年报披露
301108,2023,0.0,0.013241215852354448,2023-08-30,② 半年报披露
301109,2023,0.0,0.008416423399144154,2023-08-29,② 半年报披露
301110,2023,0.0,0.03701062226893096,2023-08-28,② 半年报披露
301111,2023,0.0,0.020500481115858376,2023-08-26,② 半年报披露
301112,2023,0.0,0.031250155430527345,2023-08-30,② 半年报披露
301113,2023,0.0,0.13039695373225538,2023-08-31,② 半年报披露
301115,2023,0.0,0.03515488124321093,2023-08-29,② 半年报披露
301116,2023,1.0,0.11307084943574934,2023-08-25,② 半年报披露
301117,2023,1.0,0.017000905107648245,2023-08-25,② 半年报披露
301118,2023,1.0,0.17466036170637753,2023-08-31,② 半年报披露
301119,2023,0.0,0.005159565492876241,2023-08-29,② 半年报披露
301120,2023,0.0,0.010026248942559681,2023-08-25,② 半年报披露
301121,2023,0.0,0.5010687189428956,2023-08-29,② 半年报披露
301122,2023,0.0,0.013546967274813953,2023-08-25,② 半年报披露
301123,2023,1.0,0.433262766913708,2023-08-29,② 半年报披露
301125,2023,0.0,0.008236209345140619,2023-08-29,② 半年报披露
301126,2023,0.0,0.2237363286790021,2023-08-29,② 半年报披露
301127,2023,0.0,0.01222452324473454,2023-08-28,② 半年报披露
301128,2023,0.0,0.022454140781629175,2023-08-29,② 半年报披露
301129,2023,0.0,0.46009370269428435,2023-08-28,② 半年报披露
301130,2023,0.0,0.011428476567978988,2023-08-29,② 半年报披露
301131,2023,0.0,0.02007404091988196,2023-08-21,② 半年报披露
301132,2023,0.0,0.011408692528184335,2023-08-15,② 半年报披露
301133,2023,0.0,0.008825908016532085,2023-08-30,② 半年报披露
301135,2023,0.0,0.03461042556616615,2023-08-30,② 半年报披露
301136,2023,0.0,0.050735643831818986,2023-08-30,② 半年报披露
301137,2023,0.0,0.03575511467233631,2023-08-22,② 半年报披露
301138,2023,0.0,0.02020695467943796,2023-08-25,② 半年报披露
301139,2023,0.0,0.06331681116153397,2023-08-30,② 半年报披露
301141,2023,0.0,0.017599841947856847,2023-08-24,② 半年报披露
301148,2023,0.0,0.03655038135109416,2023-08-29,② 半年报披露
301149,2023,0.0,0.010647032061485496,2023-08-25,② 半年报披露
301150,2023,0.0,0.25005626026455935,2023-08-29,② 半年报披露
301151,2023,0.0,0.02099963698884333,2023-08-29,② 半年报披露
301152,2023,1.0,0.7609856671934365,2023-08-31,② 半年报披露
301153,2023,0.0,0.011145217140526178,2023-08-29,② 半年报披露
301155,2023,1.0,0.01606059246189059,2023-08-30,② 半年报披露
301156,2023,0.0,0.012441583901206352,2023-08-29,② 半年报披露
301157,2023,0.0,0.06352150331607746,2023-08-25,② 半年报披露
301158,2023,0.0,0.013882100970775397,2023-08-11,② 半年报披露
301159,2023,0.0,0.5207708764850644,2023-08-30,② 半年报披露
301160,2023,0.0,0.005378405882348077,2023-08-22,② 半年报披露
301161,2023,0.0,0.019422834352993378,2023-08-30,② 半年报披露
301162,2023,0.0,0.012592387086324196,2023-08-18,② 半年报披露
301163,2023,0.0,0.01574676061538653,2023-08-30,② 半年报披露
301165,2023,0.0,0.047075479093916746,2023-08-25,② 半年报披露
301166,2023,0.0,0.0912183532153104,2023-08-29,② 半年报披露
301167,2023,0.0,0.02130996065083107,2023-08-26,② 半年报披露
301168,2023,0.0,0.008416149834056124,2023-08-25,② 半年报披露
301169,2023,1.0,0.4039031885780417,2023-08-25,② 半年报披露
301170,2023,0.0,0.004931104590126035,2023-08-23,② 半年报披露
301171,2023,0.0,0.0497927856691567,2023-08-10,② 半年报披露
301172,2023,0.0,0.009087948742182946,2023-08-29,② 半年报披露
301175,2023,0.0,0.01666475605807604,2023-08-25,② 半年报披露
301176,2023,1.0,0.31496989503654166,2023-08-30,② 半年报披露
301177,2023,0.0,0.2999833611781486,2023-08-29,② 半年报披露
301178,2023,0.0,0.13477412522642765,2023-08-30,② 半年报披露
301179,2023,0.0,0.006246970713613396,2023-08-25,② 半年报披露
301180,2023,0.0,0.07691062727810417,2023-08-30,② 半年报披露
301181,2023,0.0,0.004799175979308166,2023-08-18,② 半年报披露
301182,2023,1.0,0.5937654175316408,2023-08-31,② 半年报披露
301183,2023,1.0,0.45852118746984033,2023-08-30,② 半年报披露
301185,2023,0.0,0.014335649551596483,2023-08-30,② 半年报披露
301186,2023,0.0,0.006253660553598602,2023-08-30,② 半年报披露
301187,2023,0.0,0.010515074214785126,2023-08-26,② 半年报披露
301188,2023,0.0,0.016382366484806263,2023-08-30,② 半年报披露
301189,2023,1.0,0.43225070284244965,2023-08-30,② 半年报披露
301190,2023,0.0,0.00951445981122049,2023-08-15,② 半年报披露
301191,2023,0.0,0.00701938170781492,2023-08-24,② 半年报披露
301192,2023,0.0,0.017188050539301638,2023-08-29,② 半年报披露
301193,2023,0.0,0.05947993290381004,2023-07-31,② 半年报披露
301195,2023,0.0,0.007111465888251457,2023-08-16,② 半年报披露
301196,2023,0.0,0.0288313751165756,2023-08-25,② 半年报披露
301197,2023,0.0,0.06413465603181759,2023-08-24,② 半年报披露
301198,2023,0.0,0.014838345821747676,2023-08-30,② 半年报披露
301199,2023,0.0,0.11347400395782598,2023-08-24,② 半年报披露
301200,2023,0.0,0.0764597584660504,2023-08-15,② 半年报披露
301201,2023,0.0,0.09187385050105926,2023-08-23,② 半年报披露
301202,2023,0.0,0.008757461730323133,2023-08-25,② 半年报披露
301203,2023,0.0,0.004681726545121787,2023-08-25,② 半年报披露
301205,2023,0.0,0.03703225539774407,2023-08-29,② 半年报披露
301206,2023,0.0,0.13064247893407122,2023-08-31,② 半年报披露
301207,2023,0.0,0.26090002818912794,2023-08-24,② 半年报披露
301208,2023,0.0,0.01170653069507856,2023-08-22,② 半年报披露
301209,2023,0.0,0.017479810374090157,2023-08-18,② 半年报披露
301210,2023,0.0,0.015014662117883458,2023-08-29,② 半年报披露
301211,2023,0.0,0.00812490044121788,2023-08-25,② 半年报披露
301212,2023,0.0,0.010957308129614186,2023-08-29,② 半年报披露
301213,2023,1.0,0.1920187490122808,2023-08-30,② 半年报披露
301215,2023,0.0,0.02143683531062129,2023-08-24,② 半年报披露
301216,2023,0.0,0.007638858661097811,2023-08-30,② 半年报披露
301217,2023,0.0,0.3843383522995347,2023-08-31,② 半年报披露
301218,2023,0.0,0.16945159693924328,2023-08-26,② 半年报披露
301219,2023,0.0,0.05117463363481145,2023-08-19,② 半年报披露
301220,2023,0.0,0.009268007993510206,2023-08-28,② 半年报披露
301221,2023,1.0,0.07665677847811046,2023-08-16,② 半年报披露
301222,2023,0.0,0.013845438609354062,2023-08-30,② 半年报披露
301223,2023,0.0,0.008985560530433409,2023-08-15,② 半年报披露
301225,2023,0.0,0.004023042821605256,2023-08-25,② 半年报披露
301226,2023,0.0,0.011650328624374802,2023-08-29,② 半年报披露
301227,2023,0.0,0.014052195812671524,2023-08-18,② 半年报披露
301228,2023,1.0,0.6862949502328541,2023-08-30,② 半年报披露
301229,2023,0.0,0.00932756554000809,2023-08-18,② 半年报披露
301230,2023,0.0,0.021271039678179778,2023-08-29,② 半年报披露
301231,2023,0.0,0.08176625516078716,2023-08-30,② 半年报披露
301232,2023,0.0,0.0089801572743944,2023-08-24,② 半年报披露
301233,2023,0.0,0.006716166554659889,2023-08-25,② 半年报披露
301234,2023,0.0,0.0066743073788798155,2023-08-26,② 半年报披露
301235,2023,0.0,0.01866669462466041,2023-08-30,② 半年报披露
301236,2023,0.0,0.10634635527896268,2023-08-25,② 半年报披露
301237,2023,0.0,0.03614917779476195,2023-08-30,② 半年报披露
301238,2023,0.0,0.019351669711324446,2023-08-25,② 半年报披露
301239,2023,0.0,0.005715959957422757,2023-08-30,② 半年报披露
301246,2023,0.0,0.13686416204479024,2023-08-31,② 半年报披露
301248,2023,0.0,0.03424211807293104,2023-08-29,② 半年报披露
301252,2023,0.0,0.00403823424493102,2023-08-25,② 半年报披露
301255,2023,0.0,0.005609252251087404,2023-08-29,② 半年报披露
301256,2023,0.0,0.011194470360473992,2023-08-11,② 半年报披露
301257,2023,0.0,0.005679112122622013,2023-08-28,② 半年报披露
301258,2023,0.0,0.010459446854478152,2023-08-22,② 半年报披露
301259,2023,1.0,0.25501093209675446,2023-08-25,② 半年报披露
301260,2023,1.0,0.685421231192806,2023-08-30,② 半年报披露
301261,2023,0.0,0.003776772183551475,2023-08-29,② 半年报披露
301262,2023,0.0,0.006392183389931738,2023-08-29,② 半年报披露
301263,2023,0.0,0.008562591135162183,2023-08-29,② 半年报披露
301265,2023,0.0,0.014883805247418868,2023-08-17,② 半年报披露
301266,2023,0.0,0.01082726417720921,2023-08-25,② 半年报披露
301267,2023,0.0,0.0054779134799356885,2023-08-30,② 半年报披露
301268,2023,0.0,0.005892839878895722,2023-08-16,② 半年报披露
301269,2023,0.0,0.019533734836186086,2023-07-28,② 半年报披露
301270,2023,0.0,0.01308652889197215,2023-08-25,② 半年报披露
301272,2023,0.0,0.003383185329761994,2023-08-25,② 半年报披露
301273,2023,0.0,0.03330127461483834,2023-08-29,② 半年报披露
301276,2023,0.0,0.014497258734915029,2023-08-30,② 半年报披露
301277,2023,0.0,0.007215723981527192,2023-08-25,② 半年报披露
301278,2023,0.0,0.004529604910463996,2023-08-25,② 半年报披露
301279,2023,0.0,0.022676471478058943,2023-08-30,② 半年报披露
301280,2023,0.0,0.00789553401357392,2023-08-29,② 半年报披露
301281,2023,0.0,0.01886354663878581,2023-08-22,② 半年报披露
301282,2023,0.0,0.10801995239984157,2023-08-30,② 半年报披露
301283,2023,0.0,0.008462668788826582,2023-08-22,② 半年报披露
301285,2023,0.0,0.11802751203532222,2023-08-19,② 半年报披露
301286,2023,0.0,0.009656531018194314,2023-08-26,② 半年报披露
301287,2023,0.0,0.006012107032281767,2023-08-25,② 半年报披露
301288,2023,0.0,0.018940194893289374,2023-08-29,② 半年报披露
301289,2023,0.0,0.00583756529430551,2023-08-25,② 半年报披露
301290,2023,0.0,0.009941099946064921,2023-08-25,② 半年报披露
301291,2023,0.0,0.0038735606321564117,2023-08-30,② 半年报披露
301292,2023,0.0,0.06957663991104762,2023-08-30,② 半年报披露
301293,2023,0.0,0.031280791795692174,2023-08-28,② 半年报披露
301295,2023,0.0,0.0041826953280383284,2023-08-22,② 半年报披露
301296,2023,0.0,0.01107275902923804,2023-08-30,② 半年报披露
301297,2023,0.0,0.01256560620412962,2023-08-24,② 半年报披露
301298,2023,0.0,0.00936193878258132,2023-08-22,② 半年报披露
301299,2023,0.0,0.01433584425507538,2023-08-18,② 半年报披露
301300,2023,0.0,0.013541737943550621,2023-08-28,② 半年报披露
301301,2023,0.0,0.010479838041919341,2023-08-22,② 半年报披露
301302,2023,1.0,0.16656450478955115,2023-08-29,② 半年报披露
301303,2023,0.0,0.013944499007869263,2023-08-25,② 半年报披露
301305,2023,0.0,0.01299153029529799,2023-08-23,② 半年报披露
301306,2023,1.0,0.2505401166108398,2023-08-25,② 半年报披露
301307,2023,0.0,0.007521073914757153,2023-08-22,② 半年报披露
301308,2023,1.0,0.42410440664403976,2023-08-31,② 半年报披露
301309,2023,0.0,0.007531456643638179,2023-08-29,② 半年报披露
301310,2023,0.0,0.00531348716104891,2023-08-26,② 半年报披露
301311,2023,0.0,0.04316354347170344,2023-08-25,② 半年报披露
301312,2023,0.0,0.019250483387747146,2023-08-28,② 半年报披露
301313,2023,0.0,0.5606825990959009,2023-08-19,② 半年报披露
301314,2023,0.0,0.08658302081024515,2023-08-25,② 半年报披露
301315,2023,0.0,0.009915926540376667,2023-08-19,② 半年报披露
301316,2023,0.0,0.01580440776196332,2023-08-30,② 半年报披露
301317,2023,0.0,0.012562311570387352,2023-08-30,② 半年报披露
301318,2023,0.0,0.014798898330917753,2023-08-30,② 半年报披露
301319,2023,0.0,0.00657665612305125,2023-08-29,② 半年报披露
301320,2023,0.0,0.008288314310357845,2023-08-26,② 半年报披露
301321,2023,0.0,0.027242246628559022,2023-08-29,② 半年报披露
301322,2023,0.0,0.004213643189662892,2023-08-25,② 半年报披露
301323,2023,0.0,0.005898669552827903,2023-08-28,② 半年报披露
301325,2023,0.0,0.003966115261753062,2023-08-26,② 半年报披露
301326,2023,1.0,0.43433666486180533,2023-08-25,② 半年报披露
301327,2023,1.0,0.5862769123214275,2023-08-19,② 半年报披露
301328,2023,0.0,0.007124638648918319,2023-08-25,② 半年报披露
301329,2023,0.0,0.008283966511013988,2023-08-10,② 半年报披露
301330,2023,0.0,0.012229349139843857,2023-08-30,② 半年报披露
301331,2023,0.0,0.006544303869759749,2023-08-28,② 半年报披露
301332,2023,0.0,0.012181941716839837,2023-08-29,② 半年报披露
301333,2023,0.0,0.008419972891454715,2023-08-30,② 半年报披露
301335,2023,0.0,0.05541579662196314,2023-08-29,② 半年报披露
301336,2023,0.0,0.04137438687280363,2023-08-31,② 半年报披露
301337,2023,0.0,0.012474599179868819,2023-08-25,② 半年报披露
301338,2023,0.0,0.016014146388127554,2023-08-29,② 半年报披露
301339,2023,0.0,0.015838664726124004,2023-08-18,② 半年报披露
301345,2023,0.0,0.0036587995072108657,2023-08-25,② 半年报披露
301348,2023,0.0,0.00543711301059044,2023-08-29,② 半年报披露
301349,2023,0.0,0.15036464836196597,2023-08-25,② 半年报披露
301353,2023,0.0,0.007808891070946494,2023-08-25,② 半年报披露
301355,2023,0.0,0.007019796174224704,2023-08-29,② 半年报披露
301356,2023,1.0,0.76413690116196,2023-08-30,② 半年报披露
301357,2023,0.0,0.026976485170201805,2023-08-29,② 半年报披露
301358,2023,0.0,0.007098990065641635,2023-08-25,② 半年报披露
301359,2023,0.0,0.017867308581885295,2023-08-30,② 半年报披露
301360,2023,0.0,0.03924404596963265,2023-08-31,② 半年报披露
301361,2023,0.0,0.007358234915045794,2023-08-17,② 半年报披露
301362,2023,0.0,0.004266671035855339,2023-08-30,② 半年报披露
301363,2023,0.0,0.004004436139920778,2023-08-30,② 半年报披露
301365,2023,0.0,0.018672368682289994,2023-08-29,② 半年报披露
301366,2023,0.0,0.01443619097870168,2023-08-29,② 半年报披露
301367,2023,0.0,0.005159433524966919,2023-08-16,② 半年报披露
301368,2023,0.0,0.018843989848341357,2023-08-28,② 半年报披露
301369,2023,0.0,0.021252180858772,2023-08-15,② 半年报披露
301370,2023,0.0,0.032608588205458915,2023-08-29,② 半年报披露
301371,2023,0.0,0.006948210636314412,2023-08-30,② 半年报披露
301372,2023,0.0,0.013225967088129934,2023-08-29,② 半年报披露
301373,2023,0.0,0.007339515714881557,2023-08-25,② 半年报披露
301376,2023,0.0,0.00848982196149852,2023-08-26,② 半年报披露
301377,2023,0.0,0.012925726672359639,2023-08-23,② 半年报披露
301378,2023,0.0,0.10030747417919811,2023-08-28,② 半年报披露
301379,2023,0.0,0.00823955477280339,2023-08-29,② 半年报披露
301380,2023,0.0,0.026229524167927915,2023-08-28,② 半年报披露
301381,2023,0.0,0.015566594352418613,2023-08-30,② 半年报披露
301382,2023,0.0,0.008272473320068268,2023-08-18,② 半年报披露
301383,2023,0.0,0.008222518390549364,2023-08-25,② 半年报披露
301386,2023,0.0,0.009269663749183374,2023-08-21,② 半年报披露
301387,2023,0.0,0.011024140801479397,2023-08-30,② 半年报披露
301388,2023,0.0,0.014434289684491432,2023-08-29,② 半年报披露
301389,2023,0.0,0.014885797302483288,2023-08-18,② 半年报披露
301390,2023,0.0,0.00614057586078059,2023-08-30,② 半年报披露
301391,2023,0.0,0.006643241429498083,2023-08-25,② 半年报披露
301393,2023,0.0,0.00520580866499887,2023-08-18,② 半年报披露
301395,2023,0.0,0.024985612072059314,2023-08-25,② 半年报披露
301396,2023,0.0,0.20129499309172252,2023-08-29,② 半年报披露
301397,2023,0.0,0.004334637879074489,2023-08-26,② 半年报披露
301398,2023,0.0,0.007970540019392298,2023-08-16,② 半年报披露
301399,2023,0.0,0.005263688677140554,2023-08-03,② 半年报披露
301408,2023,0.0,0.013983266343990554,2023-08-25,② 半年报披露
301419,2023,0.0,0.0058037921911296975,2023-08-24,② 半年报披露
301428,2023,0.0,0.015155389341514594,2023-08-25,② 半年报披露
301429,2023,0.0,0.06977059642358885,2023-08-18,② 半年报披露
301439,2023,0.0,0.010077655070414701,2023-08-25,② 半年报披露
301446,2023,0.0,0.0056162291254347445,2023-08-30,② 半年报披露
301448,2023,0.0,0.004767396534231957,2023-08-30,② 半年报披露
301456,2023,0.0,0.0038378984482201235,2023-08-29,② 半年报披露
301468,2023,0.0,0.004436254415025164,2023-08-15,② 半年报披露
301486,2023,0.0,0.008310534604050809,2023-08-29,② 半年报披露
301488,2023,0.0,0.004979096512445286,2023-08-29,② 半年报披露
301499,2023,0.0,0.012191388627881215,2023-08-22,② 半年报披露
301503,2023,0.0,0.0038348570376609374,2023-08-29,② 半年报披露
301505,2023,0.0,0.005880752531965719,2023-08-29,② 半年报披露
301509,2023,0.0,0.005529286344458599,2023-08-30,② 半年报披露
301510,2023,0.0,0.021359217736565284,2023-08-28,② 半年报披露
301511,2023,0.0,0.16031136439210195,2023-08-30,② 半年报披露
301512,2023,0.0,0.1381763744531088,2023-08-29,② 半年报披露
301515,2023,0.0,0.007335149241965348,2023-08-29,② 半年报披露
301518,2023,0.0,0.005654500541574051,2023-08-22,② 半年报披露
301519,2023,0.0,0.021845907646093475,2023-08-25,② 半年报披露
302132,2023,0.0,0.00949172863337954,2023-08-29,② 半年报披露
600000,2023,0.0,0.009144555576208425,2023-08-31,② 半年报披露
600004,2023,0.0,0.19983529200687808,2023-08-31,② 半年报披露
600006,2023,0.0,0.15408689816037074,2023-08-31,② 半年报披露
600007,2023,0.0,0.005014094043603327,2023-08-31,② 半年报披露
600008,2023,0.0,0.061473961506742066,2023-08-26,② 半年报披露
600009,2023,0.0,0.17018670965121632,2023-08-31,② 半年报披露
600010,2023,0.0,0.053537654865414515,2023-08-25,② 半年报披露
600011,2023,0.0,0.02982333067846217,2023-07-26,② 半年报披露
600012,2023,0.0,0.004707956328215537,2023-08-31,② 半年报披露
600015,2023,0.0,0.007550671878650027,2023-08-26,② 半年报披露
600016,2023,0.0,0.00989400190529931,2023-08-31,② 半年报披露
600017,2023,0.0,0.01227758426453328,2023-08-31,② 半年报披露
600018,2023,0.0,0.009150135092319225,2023-08-30,② 半年报披露
600019,2023,0.0,0.01545453784091271,2023-08-31,② 半年报披露
600020,2023,0.0,0.010380951692786796,2023-08-12,② 半年报披露
600021,2023,0.0,0.09296241898667462,2023-08-29,② 半年报披露
600022,2023,1.0,0.13749849472549747,2023-08-31,② 半年报披露
600023,2023,0.0,0.036508010903525144,2023-08-30,② 半年报披露
600025,2023,0.0,0.021943459164092696,2023-08-26,② 半年报披露
600026,2023,0.0,0.005511839328190873,2023-08-31,② 半年报披露
600027,2023,0.0,0.04203089970474135,2023-08-31,② 半年报披露
600028,2023,0.0,0.01223976253906136,2023-08-28,② 半年报披露
600029,2023,1.0,0.8137623656615494,2023-08-30,② 半年报披露
600030,2023,0.0,0.005227927260569615,2023-08-30,② 半年报披露
600031,2023,0.0,0.006068724661985766,2023-08-31,② 半年报披露
600032,2023,0.0,0.0581886097094509,2023-08-30,② 半年报披露
600033,2023,0.0,0.0077902211188346105,2023-08-31,② 半年报披露
600035,2023,0.0,0.008450824259162293,2023-08-30,② 半年报披露
600036,2023,0.0,0.004014676172572554,2023-08-26,② 半年报披露
600037,2023,1.0,0.4813551020973916,2023-08-31,② 半年报披露
600038,2023,0.0,0.007922280185317758,2023-08-23,② 半年报披露
600039,2023,0.0,0.006079612193424814,2023-08-31,② 半年报披露
600048,2023,0.0,0.006994632515662852,2023-08-31,② 半年报披露
600050,2023,0.0,0.019694254606612734,2023-08-10,② 半年报披露
600051,2023,0.0,0.0417578989145679,2023-08-15,② 半年报披露
600052,2023,0.0,0.02142447960671562,2023-08-28,② 半年报披露
600053,2023,1.0,0.040261255165869723,2023-08-26,② 半年报披露
600054,2023,0.0,0.013189757893042768,2023-08-26,② 半年报披露
600055,2023,0.0,0.040867174501288434,2023-08-29,② 半年报披露
600056,2023,0.0,0.017414890726718032,2023-08-25,② 半年报披露
600057,2023,0.0,0.03451197089032051,2023-08-30,② 半年报披露
600058,2023,0.0,0.05078863491403616,2023-08-31,② 半年报披露
600059,2023,0.0,0.07666945877186243,2023-08-11,② 半年报披露
600060,2023,0.0,0.004889424509632868,2023-08-30,② 半年报披露
600061,2023,0.0,0.01661914130688975,2023-08-31,② 半年报披露
600062,2023,0.0,0.003887640896164947,2023-08-24,② 半年报披露
600063,2023,0.0,0.01870583760399169,2023-08-12,② 半年报披露
600064,2023,0.0,0.008258006082861818,2023-08-31,② 半年报披露
600066,2023,0.0,0.023055783188412074,2023-08-29,② 半年报披露
600067,2023,1.0,0.5390853216298394,2023-08-25,② 半年报披露
600071,2023,1.0,0.40323658961890635,2023-08-15,② 半年报披露
600072,2023,0.0,0.11294255580875724,2023-08-31,② 半年报披露
600073,2023,0.0,0.0721204680763939,2023-08-30,② 半年报披露
600075,2023,1.0,0.6352637726753259,2023-08-26,② 半年报披露
600076,2023,1.0,0.6862721011865651,2023-08-30,② 半年报披露
600078,2023,1.0,0.8173955490351632,2023-08-31,② 半年报披露
600079,2023,0.0,0.006800970539964266,2023-08-25,② 半年报披露
600080,2023,1.0,0.41233549663769975,2023-08-19,② 半年报披露
600081,2023,0.0,0.11857848276253677,2023-08-31,② 半年报披露
600082,2023,0.0,0.19452136207737689,2023-08-26,② 半年报披露
600084,2023,0.0,0.20625636948598527,2023-08-23,② 半年报披露
600085,2023,0.0,0.003903098828235182,2023-08-30,② 半年报披露
600088,2023,0.0,0.025715907692159385,2023-08-30,② 半年报披露
600089,2023,0.0,0.003909223676254203,2023-08-16,② 半年报披露
600094,2023,0.0,0.014637506064855432,2023-08-21,② 半年报披露
600095,2023,0.0,0.0860178152213751,2023-08-26,② 半年报披露
600096,2023,0.0,0.008113612480742776,2023-08-29,② 半年报披露
600097,2023,0.0,0.6107010202014854,2023-08-31,② 半年报披露
600098,2023,0.0,0.04290088308474635,2023-08-31,② 半年报披露
600099,2023,0.0,0.014877593026907804,2023-08-26,② 半年报披露
600100,2023,1.0,0.20377835252931534,2023-08-30,② 半年报披露
600101,2023,0.0,0.01148299414663488,2023-08-25,② 半年报披露
600103,2023,0.0,0.031133214110521425,2023-08-22,② 半年报披露
600104,2023,0.0,0.02103340958949423,2023-08-31,② 半年报披露
600105,2023,0.0,0.18618910344478526,2023-08-25,② 半年报披露
600106,2023,0.0,0.016707737957934374,2023-08-30,② 半年报披露
600107,2023,1.0,0.5689765661561491,2023-08-26,② 半年报披露
600108,2023,0.0,0.1669183040481324,2023-08-26,② 半年报披露
600109,2023,0.0,0.00992039409804316,2023-08-31,② 半年报披露
600110,2023,0.0,0.49657189618581316,2023-08-17,② 半年报披露
600111,2023,0.0,0.01877485824493295,2023-08-19,② 半年报披露
600113,2023,0.0,0.0165174632924618,2023-08-30,② 半年报披露
600114,2023,0.0,0.2228859332702828,2023-08-01,② 半年报披露
600115,2023,1.0,0.7601422465919669,2023-08-31,② 半年报披露
600116,2023,0.0,0.16789485410418756,2023-08-18,② 半年报披露
600117,2023,0.0,0.5593264484821517,2023-08-31,② 半年报披露
600118,2023,0.0,0.013564927311065518,2023-08-25,② 半年报披露
600119,2023,0.0,0.4411621709106996,2023-08-29,② 半年报披露
600120,2023,0.0,0.026231979286818065,2023-08-26,② 半年报披露
600121,2023,0.0,0.1686363723311266,2023-08-29,② 半年报披露
600123,2023,0.0,0.004332586952826979,2023-08-29,② 半年报披露
600125,2023,0.0,0.006711360972532952,2023-08-31,② 半年报披露
600126,2023,0.0,0.09277780765530291,2023-08-26,② 半年报披露
600127,2023,0.0,0.18425125447110868,2023-08-23,② 半年报披露
600128,2023,0.0,0.1444824575670212,2023-08-30,② 半年报披露
600129,2023,0.0,0.006720679451543031,2023-08-25,② 半年报披露
600130,2023,0.0,0.10721511141748652,2023-08-22,② 半年报披露
600131,2023,0.0,0.020642446425876856,2023-08-24,② 半年报披露
600132,2023,0.0,0.0039465656046775615,2023-08-17,② 半年报披露
600133,2023,0.0,0.08027170933560367,2023-08-31,② 半年报披露
600135,2023,1.0,0.11742295597265526,2023-08-25,② 半年报披露
600136,2023,0.0,0.5992690191840326,2023-08-31,② 半年报披露
600137,2023,0.0,0.09304257442654354,2023-08-29,② 半年报披露
600138,2023,0.0,0.05716808504594324,2023-08-31,② 半年报披露
600141,2023,0.0,0.0633705417089333,2023-08-31,② 半年报披露
600143,2023,0.0,0.03426261672533631,2023-08-29,② 半年报披露
600148,2023,0.0,0.19281036090438491,2023-08-25,② 半年报披露
600149,2023,1.0,0.4955843248102587,2023-08-31,② 半年报披露
600150,2023,0.0,0.029059709947060315,2023-08-31,② 半年报披露
600151,2023,1.0,0.07027650366463603,2023-08-31,② 半年报披露
600152,2023,1.0,0.7815796200282421,2023-08-29,② 半年报披露
600153,2023,0.0,0.020854151028208968,2023-08-31,② 半年报披露
600155,2023,0.0,0.014743632715794616,2023-08-29,② 半年报披露
600156,2023,0.0,0.34701573331453917,2023-08-25,② 半年报披露
600157,2023,0.0,0.070815567983012,2023-08-15,② 半年报披露
600158,2023,0.0,0.1634452703481373,2023-08-29,② 半年报披露
600159,2023,1.0,0.05546174414703952,2023-08-30,② 半年报披露
600160,2023,0.0,0.019371275785676968,2023-08-25,② 半年报披露
600161,2023,0.0,0.008470450228070673,2023-08-30,② 半年报披露
600162,2023,0.0,0.055920873153910804,2023-08-24,② 半年报披露
600163,2023,0.0,0.09372802179827269,2023-08-30,② 半年报披露
600165,2023,1.0,0.8557847103951338,2023-08-15,② 半年报披露
600166,2023,0.0,0.06214665930196225,2023-08-19,② 半年报披露
600167,2023,0.0,0.031484832567066176,2023-08-31,② 半年报披露
600168,2023,0.0,0.012603470557747857,2023-08-26,② 半年报披露
600169,2023,0.0,0.18329845174567141,2023-08-29,② 半年报披露
600170,2023,0.0,0.014322877228571847,2023-08-31,② 半年报披露
600171,2023,1.0,0.32062375982407487,2023-08-22,② 半年报披露
600172,2023,1.0,0.8309735303992869,2023-08-31,② 半年报披露
600173,2023,0.0,0.012356556661441224,2023-08-15,② 半年报披露
600176,2023,0.0,0.004902740634813291,2023-08-18,② 半年报披露
600177,2023,0.0,0.020850157673083108,2023-08-31,② 半年报披露
600178,2023,0.0,0.12779616843457378,2023-08-29,② 半年报披露
600179,2023,0.0,0.016618108728559327,2023-08-22,② 半年报披露
600180,2023,0.0,0.058263172433327,2023-08-30,② 半年报披露
600182,2023,0.0,0.013037093536774284,2023-08-26,② 半年报披露
600183,2023,0.0,0.01063273676058422,2023-08-18,② 半年报披露
600184,2023,0.0,0.025474097739910325,2023-08-23,② 半年报披露
600185,2023,1.0,0.7759497664432958,2023-08-26,② 半年报披露
600186,2023,0.0,0.0246419584920577,2023-08-31,② 半年报披露
600187,2023,0.0,0.07139725275594012,2023-08-31,② 半年报披露
600188,2023,0.0,0.006317212377436009,2023-08-26,② 半年报披露
