date,code,from,to,kind,title,公告日,在名单,score,首次确认
2025-01-18 00:00:00,688063,预测中,已明说不会亏,预告,2024年度业绩预告（预减）,2025-01-18 00:00:00,False,0.459891,True
2025-01-18 00:00:00,688070,预测中,已明说会亏,预告,2024年度业绩预告（减亏）,2025-01-18 00:00:00,True,0.765177,True
2025-01-18 00:00:00,688081,预测中,已明说会亏,预告,2024年度业绩预告（增亏）,2025-01-18 00:00:00,True,0.809429,True
2025-01-18 00:00:00,688084,预测中,已明说会亏,预告,2024年度业绩预告（首亏）,2025-01-18 00:00:00,False,0.559661,True
2025-01-18 00:00:00,688090,预测中,已明说不会亏,预告,2024年度业绩预告（预减）,2025-01-18 00:00:00,False,0.210877,True
2025-01-18 00:00:00,688091,预测中,已明说不会亏,预告,2024年度业绩预告（预减）,2025-01-18 00:00:00,False,0.011527,True
2025-01-18 00:00:00,688096,预测中,已明说会亏,预告,2024年度业绩预告（减亏）,2025-01-18 00:00:00,True,0.809481,True
2025-01-18 00:00:00,688098,预测中,已明说会亏,预告,2024年度业绩预告（首亏）,2025-01-18 00:00:00,True,0.6602,True
2025-01-18 00:00:00,688107,预测中,已明说会亏,预告,2024年度业绩预告（续亏）,2025-01-18 00:00:00,True,0.785649,True
2025-01-18 00:00:00,688110,预测中,已明说会亏,预告,2024年度业绩预告（减亏）,2025-01-18 00:00:00,False,0.608242,True
2025-01-18 00:00:00,688118,预测中,已明说不会亏,预告,2024年度业绩预告（扭亏）,2025-01-18 00:00:00,True,0.878502,True
2025-01-18 00:00:00,688123,预测中,已明说不会亏,预告,2024年度业绩预告（预增）,2025-01-18 00:00:00,False,0.007589,True
2025-01-18 00:00:00,688125,预测中,已明说会亏,预告,2024年度业绩预告（首亏）,2025-01-18 00:00:00,False,0.339437,True
2025-01-18 00:00:00,688126,预测中,已明说会亏,预告,2024年度业绩预告（首亏）,2025-01-18 00:00:00,False,0.569191,True
2025-01-18 00:00:00,688130,预测中,已明说会亏,预告,2024年度业绩预告（减亏）,2025-01-18 00:00:00,True,0.660801,True
2025-01-18 00:00:00,688136,预测中,已明说不会亏,预告,2024年度业绩预告（扭亏）,2025-01-18 00:00:00,False,0.13082,True
2025-01-18 00:00:00,688137,预测中,已明说会亏,预告,2024年度业绩预告（首亏）,2025-01-18 00:00:00,False,0.49377,True
2025-01-18 00:00:00,688153,预测中,已明说会亏,预告,2024年度业绩预告（首亏）,2025-01-18 00:00:00,False,0.055025,True
2025-01-18 00:00:00,688156,预测中,已明说会亏,预告,2024年度业绩预告（首亏）,2025-01-18 00:00:00,False,0.193831,True
2025-01-18 00:00:00,688175,预测中,已明说会亏,预告,2024年度业绩预告（首亏）,2025-01-18 00:00:00,False,0.412549,True
2025-01-18 00:00:00,688176,预测中,已明说会亏,预告,2024年度业绩预告（续亏）,2025-01-18 00:00:00,True,0.940168,True
2025-01-18 00:00:00,688177,预测中,已明说会亏,预告,2024年度业绩预告（增亏）,2025-01-18 00:00:00,True,0.828561,True
2025-01-18 00:00:00,688180,预测中,已明说会亏,预告,2024年度业绩预告（减亏）,2025-01-18 00:00:00,True,0.882394,True
2025-01-18 00:00:00,688185,预测中,已明说会亏,预告,2024年度业绩预告（减亏）,2025-01-18 00:00:00,True,0.899754,True
2025-01-18 00:00:00,688193,预测中,已明说会亏,预告,2024年度业绩预告（首亏）,2025-01-18 00:00:00,False,0.199403,True
2025-01-18 00:00:00,688199,预测中,已明说会亏,预告,2024年度业绩预告（减亏）,2025-01-18 00:00:00,False,0.280926,True
2025-01-18 00:00:00,688201,预测中,已明说会亏,预告,2024年度业绩预告（首亏）,2025-01-18 00:00:00,False,0.400022,True
2025-01-18 00:00:00,688202,预测中,已明说会亏,预告,2024年度业绩预告（增亏）,2025-01-18 00:00:00,True,0.934543,True
2025-01-18 00:00:00,688206,预测中,已明说会亏,预告,2024年度业绩预告（增亏）,2025-01-18 00:00:00,True,0.75256,True
2025-01-18 00:00:00,688207,预测中,已明说会亏,预告,2024年度业绩预告（增亏）,2025-01-18 00:00:00,True,0.766714,True
2025-01-18 00:00:00,688216,预测中,已明说会亏,预告,2024年度业绩预告（减亏）,2025-01-18 00:00:00,True,0.688434,True
2025-01-18 00:00:00,688217,预测中,已明说会亏,预告,2024年度业绩预告（首亏）,2025-01-18 00:00:00,False,0.649803,True
2025-01-18 00:00:00,688220,预测中,已明说会亏,预告,2024年度业绩预告（增亏）,2025-01-18 00:00:00,False,0.559633,True
2025-01-18 00:00:00,688221,预测中,已明说会亏,预告,2024年度业绩预告（减亏）,2025-01-18 00:00:00,True,0.869874,True
2025-01-18 00:00:00,688223,预测中,已明说不会亏,预告,2024年度业绩预告（预减）,2025-01-18 00:00:00,False,0.008386,True
2025-01-18 00:00:00,688246,预测中,已明说会亏,预告,2024年度业绩预告（首亏）,2025-01-18 00:00:00,False,0.55828,True
2025-01-18 00:00:00,688265,预测中,已明说不会亏,预告,2024年度业绩预告（扭亏）,2025-01-18 00:00:00,True,0.915064,True
2025-01-18 00:00:00,688266,预测中,已明说会亏,预告,2024年度业绩预告（减亏）,2025-01-18 00:00:00,True,0.770384,True
2025-01-18 00:00:00,688270,预测中,已明说不会亏,预告,2024年度业绩预告（预减）,2025-01-18 00:00:00,False,0.367213,True
2025-01-18 00:00:00,688283,预测中,已明说不会亏,预告,2024年度业绩预告（预减）,2025-01-18 00:00:00,False,0.024099,True
2025-01-18 00:00:00,688286,预测中,已明说会亏,预告,2024年度业绩预告（减亏）,2025-01-18 00:00:00,False,0.536422,True
2025-01-18 00:00:00,688293,预测中,已明说不会亏,预告,2024年度业绩预告（预减）,2025-01-18 00:00:00,False,0.064216,True
2025-01-18 00:00:00,688295,预测中,已明说会亏,预告,2024年度业绩预告（首亏）,2025-01-18 00:00:00,False,0.136839,True
2025-01-18 00:00:00,688299,预测中,已明说不会亏,预告,2024年度业绩预告（预减）,2025-01-18 00:00:00,False,0.199908,True
2025-01-18 00:00:00,688302,预测中,已明说会亏,预告,2024年度业绩预告（减亏）,2025-01-18 00:00:00,True,0.909438,True
2025-01-18 00:00:00,688303,预测中,已明说会亏,预告,2024年度业绩预告（首亏）,2025-01-18 00:00:00,False,0.037542,True
2025-01-18 00:00:00,688310,预测中,已明说会亏,预告,2024年度业绩预告（首亏）,2025-01-18 00:00:00,False,0.009787,True
2025-01-18 00:00:00,688311,预测中,已明说会亏,预告,2024年度业绩预告（增亏）,2025-01-18 00:00:00,True,0.684905,True
2025-01-18 00:00:00,688313,预测中,已明说不会亏,预告,2024年度业绩预告（扭亏）,2025-01-18 00:00:00,False,0.074088,True
2025-01-18 00:00:00,688317,预测中,已明说会亏,预告,2024年度业绩预告（续亏）,2025-01-18 00:00:00,False,0.069902,True
2025-01-18 00:00:00,688320,预测中,已明说会亏,预告,2024年度业绩预告（首亏）,2025-01-18 00:00:00,True,0.735381,True
2025-01-18 00:00:00,688321,预测中,已明说会亏,预告,2024年度业绩预告（首亏）,2025-01-18 00:00:00,False,0.337845,True
2025-01-18 00:00:00,688323,预测中,已明说会亏,预告,2024年度业绩预告（增亏）,2025-01-18 00:00:00,True,0.73258,True
2025-01-18 00:00:00,688327,预测中,已明说会亏,预告,2024年度业绩预告（续亏）,2025-01-18 00:00:00,True,0.864501,True
2025-01-18 00:00:00,688335,预测中,已明说会亏,预告,2024年度业绩预告（首亏）,2025-01-18 00:00:00,False,0.190814,True
2025-01-18 00:00:00,688343,预测中,已明说会亏,预告,2024年度业绩预告（增亏）,2025-01-18 00:00:00,True,0.867921,True
2025-01-18 00:00:00,688350,预测中,已明说会亏,预告,2024年度业绩预告（首亏）,2025-01-18 00:00:00,False,0.06002,True
2025-01-18 00:00:00,688353,预测中,已明说会亏,预告,2024年度业绩预告（增亏）,2025-01-18 00:00:00,True,0.810225,True
2025-01-18 00:00:00,688356,预测中,已明说不会亏,预告,2024年度业绩预告（预减）,2025-01-18 00:00:00,False,0.043856,True
2025-01-18 00:00:00,688357,预测中,已明说不会亏,预告,2024年度业绩预告（预减）,2025-01-18 00:00:00,False,0.022887,True
2025-01-18 00:00:00,688381,预测中,已明说会亏,预告,2024年度业绩预告（首亏）,2025-01-18 00:00:00,False,0.121922,True
2025-01-18 00:00:00,688382,预测中,已明说会亏,预告,2024年度业绩预告（减亏）,2025-01-18 00:00:00,True,0.839985,True
2025-01-18 00:00:00,688387,预测中,已明说会亏,预告,2024年度业绩预告（减亏）,2025-01-18 00:00:00,False,0.399485,True
2025-01-18 00:00:00,688388,预测中,已明说会亏,预告,2024年度业绩预告（首亏）,2025-01-18 00:00:00,False,0.523658,True
2025-01-18 00:00:00,688416,预测中,已明说会亏,预告,2024年度业绩预告（减亏）,2025-01-18 00:00:00,True,0.867756,True
2025-01-18 00:00:00,688420,预测中,已明说不会亏,预告,2024年度业绩预告（预减）,2025-01-18 00:00:00,False,0.070849,True
2025-01-18 00:00:00,688435,预测中,已明说会亏,预告,2024年度业绩预告（首亏）,2025-01-18 00:00:00,False,0.558879,True
2025-01-18 00:00:00,688439,预测中,已明说不会亏,预告,2024年度业绩预告（预减）,2025-01-18 00:00:00,False,0.011963,True
2025-01-18 00:00:00,688443,预测中,已明说会亏,预告,2024年度业绩预告（续亏）,2025-01-18 00:00:00,True,0.833979,True
2025-01-18 00:00:00,688455,预测中,已明说会亏,预告,2024年度业绩预告（减亏）,2025-01-18 00:00:00,False,0.626125,True
2025-01-18 00:00:00,688485,预测中,已明说不会亏,预告,2024年度业绩预告（预增）,2025-01-18 00:00:00,False,0.557434,True
2025-01-18 00:00:00,688488,预测中,已明说会亏,预告,2024年度业绩预告（增亏）,2025-01-18 00:00:00,False,0.642757,True
2025-01-18 00:00:00,688496,预测中,已明说会亏,预告,2024年度业绩预告（减亏）,2025-01-18 00:00:00,False,0.591786,True
2025-01-18 00:00:00,688498,预测中,已明说会亏,预告,2024年度业绩预告（首亏）,2025-01-18 00:00:00,False,0.127872,True
2025-01-18 00:00:00,688505,预测中,已明说不会亏,预告,2024年度业绩预告（预减）,2025-01-18 00:00:00,False,0.468433,True
2025-01-18 00:00:00,688511,预测中,已明说会亏,预告,2024年度业绩预告（首亏）,2025-01-18 00:00:00,False,0.033208,True
2025-01-18 00:00:00,688520,预测中,已明说不会亏,预告,2024年度业绩预告（扭亏）,2025-01-18 00:00:00,False,0.174485,True
2025-01-18 00:00:00,688528,预测中,已明说会亏,预告,2024年度业绩预告（增亏）,2025-01-18 00:00:00,True,0.684276,True
2025-01-18 00:00:00,688529,预测中,已明说会亏,预告,2024年度业绩预告（首亏）,2025-01-18 00:00:00,False,0.307539,True
2025-01-18 00:00:00,688536,预测中,已明说会亏,预告,2024年度业绩预告（增亏）,2025-01-18 00:00:00,True,0.806726,True
2025-01-18 00:00:00,688560,预测中,已明说会亏,预告,2024年度业绩预告（增亏）,2025-01-18 00:00:00,False,0.623703,True
2025-01-18 00:00:00,688561,预测中,已明说会亏,预告,2024年度业绩预告（首亏）,2025-01-18 00:00:00,True,0.688489,True
2025-01-18 00:00:00,688573,预测中,已明说会亏,预告,2024年度业绩预告（首亏）,2025-01-18 00:00:00,False,0.608678,True
2025-01-18 00:00:00,688592,预测中,已明说会亏,预告,2024年度业绩预告（首亏）,2025-01-18 00:00:00,False,0.146,True
2025-01-18 00:00:00,688595,预测中,已明说会亏,预告,2024年度业绩预告（增亏）,2025-01-18 00:00:00,True,0.676065,True
2025-01-18 00:00:00,688609,预测中,已明说会亏,预告,2024年度业绩预告（减亏）,2025-01-18 00:00:00,False,0.219457,True
2025-01-18 00:00:00,688639,预测中,已明说不会亏,预告,2024年度业绩预告（预减）,2025-01-18 00:00:00,False,0.013339,True
2025-01-18 00:00:00,688648,预测中,已明说会亏,预告,2024年度业绩预告（首亏）,2025-01-18 00:00:00,False,0.350754,True
2025-01-18 00:00:00,688655,预测中,已明说会亏,预告,2024年度业绩预告（首亏）,2025-01-18 00:00:00,False,0.392974,True
2025-01-18 00:00:00,688659,预测中,已明说会亏,预告,2024年度业绩预告（增亏）,2025-01-18 00:00:00,False,0.560841,True
2025-01-18 00:00:00,688660,预测中,已明说会亏,预告,2024年度业绩预告（减亏）,2025-01-18 00:00:00,True,0.821388,True
2025-01-18 00:00:00,688667,预测中,已明说不会亏,预告,2024年度业绩预告（预减）,2025-01-18 00:00:00,False,0.258917,True
2025-01-18 00:00:00,688668,预测中,已明说不会亏,预告,2024年度业绩预告（预增）,2025-01-18 00:00:00,False,0.037985,True
2025-01-18 00:00:00,688669,预测中,已明说会亏,预告,2024年度业绩预告（首亏）,2025-01-18 00:00:00,False,0.53242,True
2025-01-18 00:00:00,688670,预测中,已明说会亏,预告,2024年度业绩预告（增亏）,2025-01-18 00:00:00,True,0.768518,True
2025-01-18 00:00:00,688671,预测中,已明说会亏,预告,2024年度业绩预告（首亏）,2025-01-18 00:00:00,True,0.667019,True
2025-01-18 00:00:00,688680,预测中,已明说会亏,预告,2024年度业绩预告（增亏）,2025-01-18 00:00:00,True,0.676502,True
2025-01-18 00:00:00,688700,预测中,已明说不会亏,预告,2024年度业绩预告（预减）,2025-01-18 00:00:00,False,0.055812,True
2025-01-18 00:00:00,688701,预测中,已明说会亏,预告,2024年度业绩预告（减亏）,2025-01-18 00:00:00,True,0.810625,True
2025-01-18 00:00:00,688707,预测中,已明说会亏,预告,2024年度业绩预告（首亏）,2025-01-18 00:00:00,False,0.573891,True
2025-01-18 00:00:00,688737,预测中,已明说会亏,预告,2024年度业绩预告（首亏）,2025-01-18 00:00:00,False,0.198233,True
2025-01-18 00:00:00,688788,预测中,已明说会亏,预告,2024年度业绩预告（增亏）,2025-01-18 00:00:00,True,0.751465,True
2025-01-19 00:00:00,000695,预测中,已明说会亏,预告,2024年度业绩预告（增亏）,2025-01-19 00:00:00,False,0.348274,True
2025-01-19 00:00:00,001270,预测中,已明说会亏,预告,2024年度业绩预告（首亏）,2025-01-19 00:00:00,False,0.316084,True
2025-01-19 00:00:00,002059,预测中,已明说会亏,预告,2024年度业绩预告（减亏）,2025-01-19 00:00:00,True,0.674158,True
2025-01-19 00:00:00,002073,预测中,已明说不会亏,预告,2024年度业绩预告（预增）,2025-01-19 00:00:00,False,0.015812,True
2025-01-19 00:00:00,002348,预测中,已明说会亏,预告,2024年度业绩预告（续亏）,2025-01-19 00:00:00,True,0.891503,True
2025-01-19 00:00:00,002855,预测中,已明说会亏,预告,2024年度业绩预告（增亏）,2025-01-19 00:00:00,True,0.841351,True
2025-01-19 00:00:00,002903,预测中,已明说不会亏,预告,2024年度业绩预告（预减）,2025-01-19 00:00:00,False,0.026971,True
2025-01-19 00:00:00,300043,预测中,已明说会亏,预告,2024年度业绩预告（首亏）,2025-01-19 00:00:00,True,0.920364,True
2025-01-19 00:00:00,300128,预测中,已明说会亏,预告,2024年度业绩预告（增亏）,2025-01-19 00:00:00,True,0.851824,True
2025-01-19 00:00:00,300151,预测中,已明说不会亏,预告,2024年度业绩预告（预增）,2025-01-19 00:00:00,False,0.136387,True
2025-01-19 00:00:00,300437,预测中,已明说会亏,预告,2024年度业绩预告（增亏）,2025-01-19 00:00:00,False,0.626518,True
2025-01-19 00:00:00,300469,预测中,已明说会亏,预告,2024年度业绩预告（减亏）,2025-01-19 00:00:00,True,0.839924,True
2025-01-19 00:00:00,300902,预测中,已明说会亏,预告,2024年度业绩预告（首亏）,2025-01-19 00:00:00,False,0.067128,True
2025-01-19 00:00:00,300936,预测中,已明说不会亏,预告,2024年度业绩预告（预减）,2025-01-19 00:00:00,False,0.017495,True
2025-01-19 00:00:00,301231,预测中,已明说会亏,预告,2024年度业绩预告（首亏）,2025-01-19 00:00:00,True,0.667138,True
2025-01-19 00:00:00,301396,预测中,已明说会亏,预告,2024年度业绩预告（首亏）,2025-01-19 00:00:00,False,0.480841,True
2025-01-20 00:00:00,300050,预测中,已明说会亏,预告,2024年度业绩预告（减亏）,2025-01-20 00:00:00,False,0.612331,True
2025-01-20 00:00:00,300071,预测中,已明说会亏,预告,2024年度业绩预告（增亏）,2025-01-20 00:00:00,True,0.734424,True
2025-01-20 00:00:00,300123,预测中,已明说会亏,预告,2024年度业绩预告（增亏）,2025-01-20 00:00:00,True,0.766737,True
2025-01-20 00:00:00,300125,预测中,已明说会亏,预告,2024年度业绩预告（增亏）,2025-01-20 00:00:00,True,0.859391,True
2025-01-20 00:00:00,300159,预测中,已明说会亏,预告,2024年度业绩预告（增亏）,2025-01-20 00:00:00,True,0.73296,True
2025-01-20 00:00:00,300205,预测中,已明说会亏,预告,2024年度业绩预告（首亏）,2025-01-20 00:00:00,False,0.415434,True
2025-01-20 00:00:00,300219,预测中,已明说不会亏,预告,2024年度业绩预告（预减）,2025-01-20 00:00:00,False,0.050911,True
2025-01-20 00:00:00,300225,预测中,已明说不会亏,预告,2024年度业绩预告（预增）,2025-01-20 00:00:00,False,0.273318,True
2025-01-20 00:00:00,300265,预测中,已明说不会亏,预告,2024年度业绩预告（预减）,2025-01-20 00:00:00,False,0.06357,True
2025-01-20 00:00:00,300305,预测中,已明说会亏,预告,2024年度业绩预告（首亏）,2025-01-20 00:00:00,True,0.776623,True
2025-01-20 00:00:00,300363,预测中,已明说会亏,预告,2024年度业绩预告（首亏）,2025-01-20 00:00:00,True,0.74477,True
2025-01-20 00:00:00,300369,预测中,已明说会亏,预告,2024年度业绩预告（减亏）,2025-01-20 00:00:00,True,0.673259,True
2025-01-20 00:00:00,300374,预测中,已明说会亏,预告,2024年度业绩预告（减亏）,2025-01-20 00:00:00,True,0.84133,True
2025-01-20 00:00:00,300375,预测中,已明说不会亏,预告,2024年度业绩预告（预增）,2025-01-20 00:00:00,False,0.187154,True
2025-01-20 00:00:00,300385,预测中,已明说会亏,预告,2024年度业绩预告（增亏）,2025-01-20 00:00:00,True,0.808511,True
2025-01-20 00:00:00,300427,预测中,已明说会亏,预告,2024年度业绩预告（减亏）,2025-01-20 00:00:00,True,0.747163,True
2025-01-20 00:00:00,300441,预测中,已明说不会亏,预告,2024年度业绩预告（预增）,2025-01-20 00:00:00,False,0.006281,True
2025-01-20 00:00:00,300449,预测中,已明说会亏,预告,2024年度业绩预告（减亏）,2025-01-20 00:00:00,False,0.077603,True
2025-01-20 00:00:00,300464,预测中,已明说会亏,预告,2024年度业绩预告（增亏）,2025-01-20 00:00:00,True,0.706369,True
2025-01-20 00:00:00,300490,预测中,已明说会亏,预告,2024年度业绩预告（增亏）,2025-01-20 00:00:00,False,0.379467,True
2025-01-20 00:00:00,300502,预测中,已明说不会亏,预告,2024年度业绩预告（预增）,2025-01-20 00:00:00,False,0.004832,True
2025-01-20 00:00:00,300517,预测中,已明说不会亏,预告,2024年度业绩预告（预增）,2025-01-20 00:00:00,False,0.196195,True
2025-01-20 00:00:00,300535,预测中,已明说会亏,预告,2024年度业绩预告（首亏）,2025-01-20 00:00:00,False,0.088213,True
2025-01-20 00:00:00,300538,预测中,已明说会亏,预告,2024年度业绩预告（首亏）,2025-01-20 00:00:00,False,0.087683,True
2025-01-20 00:00:00,300564,预测中,已明说不会亏,预告,2024年度业绩预告（预减）,2025-01-20 00:00:00,False,0.510519,True
2025-01-20 00:00:00,300565,预测中,已明说会亏,预告,2024年度业绩预告（减亏）,2025-01-20 00:00:00,True,0.834671,True
2025-01-20 00:00:00,300570,预测中,已明说不会亏,预告,2024年度业绩预告（预增）,2025-01-20 00:00:00,False,0.007321,True
2025-01-20 00:00:00,300576,预测中,已明说不会亏,预告,2024年度业绩预告（预增）,2025-01-20 00:00:00,False,0.058789,True
2025-01-20 00:00:00,300665,预测中,已明说会亏,预告,2024年度业绩预告（首亏）,2025-01-20 00:00:00,True,0.678678,True
2025-01-20 00:00:00,300668,预测中,已明说会亏,预告,2024年度业绩预告（首亏）,2025-01-20 00:00:00,False,0.139907,True
2025-01-20 00:00:00,300700,预测中,已明说会亏,预告,2024年度业绩预告（首亏）,2025-01-20 00:00:00,False,0.331254,True
2025-01-20 00:00:00,300746,预测中,已明说会亏,预告,2024年度业绩预告（首亏）,2025-01-20 00:00:00,False,0.401152,True
2025-01-20 00:00:00,300748,预测中,已明说不会亏,预告,2024年度业绩预告（预减）,2025-01-20 00:00:00,False,0.010244,True
2025-01-20 00:00:00,300786,预测中,已明说会亏,预告,2024年度业绩预告（增亏）,2025-01-20 00:00:00,True,0.746539,True
2025-01-20 00:00:00,300861,预测中,已明说不会亏,预告,2024年度业绩预告（预减）,2025-01-20 00:00:00,False,0.006196,True
2025-01-20 00:00:00,300884,预测中,已明说会亏,预告,2024年度业绩预告（首亏）,2025-01-20 00:00:00,False,0.242919,True
2025-01-20 00:00:00,300903,预测中,已明说会亏,预告,2024年度业绩预告（增亏）,2025-01-20 00:00:00,True,0.767005,True
2025-01-20 00:00:00,300913,预测中,已明说不会亏,预告,2024年度业绩预告（预增）,2025-01-20 00:00:00,False,0.014233,True
2025-01-20 00:00:00,300921,预测中,已明说不会亏,预告,2024年度业绩预告（预减）,2025-01-20 00:00:00,False,0.179883,True
2025-01-20 00:00:00,300937,预测中,已明说不会亏,预告,2024年度业绩预告（预减）,2025-01-20 00:00:00,False,0.043584,True
2025-01-20 00:00:00,300953,预测中,已明说不会亏,预告,2024年度业绩预告（预增）,2025-01-20 00:00:00,False,0.052153,True
2025-01-20 00:00:00,300973,预测中,已明说不会亏,预告,2024年度业绩预告（预增）,2025-01-20 00:00:00,False,0.062668,True
2025-01-20 00:00:00,300976,预测中,已明说不会亏,预告,2024年度业绩预告（预增）,2025-01-20 00:00:00,False,0.145776,True
2025-01-20 00:00:00,300977,预测中,已明说会亏,预告,2024年度业绩预告（首亏）,2025-01-20 00:00:00,False,0.172009,True
2025-01-20 00:00:00,300982,预测中,已明说不会亏,预告,2024年度业绩预告（预减）,2025-01-20 00:00:00,False,0.355581,True
2025-01-20 00:00:00,300986,预测中,已明说不会亏,预告,2024年度业绩预告（扭亏）,2025-01-20 00:00:00,True,0.773031,True
2025-01-20 00:00:00,300998,预测中,已明说会亏,预告,2024年度业绩预告（续亏）,2025-01-20 00:00:00,True,0.673419,True
2025-01-20 00:00:00,301009,预测中,已明说不会亏,预告,2024年度业绩预告（预增）,2025-01-20 00:00:00,False,0.054591,True
2025-01-20 00:00:00,301045,预测中,已明说不会亏,预告,2024年度业绩预告（预增）,2025-01-20 00:00:00,False,0.114764,True
2025-01-20 00:00:00,301072,预测中,已明说会亏,预告,2024年度业绩预告（首亏）,2025-01-20 00:00:00,False,0.196483,True
2025-01-20 00:00:00,301117,预测中,已明说不会亏,预告,2024年度业绩预告（扭亏）,2025-01-20 00:00:00,True,0.786845,True
2025-01-20 00:00:00,301150,预测中,已明说会亏,预告,2024年度业绩预告（首亏）,2025-01-20 00:00:00,False,0.595249,True
2025-01-20 00:00:00,301166,预测中,已明说不会亏,预告,2024年度业绩预告（预减）,2025-01-20 00:00:00,False,0.439101,True
2025-01-20 00:00:00,301183,预测中,已明说不会亏,预告,2024年度业绩预告（扭亏）,2025-01-20 00:00:00,False,0.170424,True
2025-01-20 00:00:00,301189,预测中,已明说会亏,预告,2024年度业绩预告（增亏）,2025-01-20 00:00:00,True,0.8616,True
2025-01-20 00:00:00,301190,预测中,已明说不会亏,预告,2024年度业绩预告（预增）,2025-01-20 00:00:00,False,0.041244,True
2025-01-20 00:00:00,301206,预测中,已明说不会亏,预告,2024年度业绩预告（预增）,2025-01-20 00:00:00,False,0.03534,True
2025-01-20 00:00:00,301209,预测中,已明说不会亏,预告,2024年度业绩预告（预增）,2025-01-20 00:00:00,False,0.005604,True
2025-01-20 00:00:00,301227,预测中,已明说会亏,预告,2024年度业绩预告（首亏）,2025-01-20 00:00:00,False,0.240113,True
2025-01-20 00:00:00,301228,预测中,已明说会亏,预告,2024年度业绩预告（减亏）,2025-01-20 00:00:00,False,0.54219,True
2025-01-20 00:00:00,301230,预测中,已明说不会亏,预告,2024年度业绩预告（预减）,2025-01-20 00:00:00,False,0.611139,True
2025-01-20 00:00:00,301237,预测中,已明说会亏,预告,2024年度业绩预告（首亏）,2025-01-20 00:00:00,False,0.615858,True
2025-01-20 00:00:00,301280,预测中,已明说不会亏,预告,2024年度业绩预告（略增）,2025-01-20 00:00:00,False,0.0046,True
2025-01-20 00:00:00,301300,预测中,已明说不会亏,预告,2024年度业绩预告（预增）,2025-01-20 00:00:00,False,0.025809,True
2025-01-20 00:00:00,301318,预测中,已明说不会亏,预告,2024年度业绩预告（预增）,2025-01-20 00:00:00,False,0.025279,True
2025-01-20 00:00:00,301372,预测中,已明说会亏,预告,2024年度业绩预告（首亏）,2025-01-20 00:00:00,True,0.853403,True
2025-01-20 00:00:00,301388,预测中,已明说不会亏,预告,2024年度业绩预告（预减）,2025-01-20 00:00:00,False,0.092468,True
2025-01-20 00:00:00,301505,预测中,已明说不会亏,预告,2024年度业绩预告（预减）,2025-01-20 00:00:00,False,0.019718,True
2025-01-20 00:00:00,301515,预测中,已明说不会亏,预告,2024年度业绩预告（预减）,2025-01-20 00:00:00,False,0.09779,True
2025-01-20 00:00:00,301518,预测中,已明说不会亏,预告,2024年度业绩预告（预减）,2025-01-20 00:00:00,False,0.006401,True
2025-01-20 00:00:00,301555,预测中,已明说不会亏,预告,2024年度业绩预告（预减）,2025-01-20 00:00:00,False,0.274936,True
2025-01-20 00:00:00,600219,预测中,已明说不会亏,预告,2024年度业绩预告（略增）,2025-01-20 00:00:00,False,0.004935,True
2025-01-20 00:00:00,600420,预测中,已明说不会亏,预告,2024年度业绩预告（预增）,2025-01-20 00:00:00,False,0.008152,True
2025-01-20 00:00:00,600810,预测中,已明说不会亏,预告,2024年度业绩预告（预减）,2025-01-20 00:00:00,False,0.113099,True
2025-01-20 00:00:00,603595,预测中,已明说不会亏,预告,2024年度业绩预告（扭亏）,2025-01-20 00:00:00,False,0.623563,True
2025-01-20 00:00:00,605020,预测中,已明说不会亏,预告,2024年度业绩预告（预增）,2025-01-20 00:00:00,False,0.044587,True
2025-01-20 00:00:00,605319,预测中,已明说不会亏,预告,2024年度业绩预告（预增）,2025-01-20 00:00:00,False,0.014421,True
2025-01-20 00:00:00,688410,预测中,已明说不会亏,预告,2024年度业绩预告（预减）,2025-01-20 00:00:00,False,0.038297,True
2025-01-21 00:00:00,000006,预测中,已明说会亏,预告,2024年度业绩预告（增亏）,2025-01-21 00:00:00,False,0.383693,True
2025-01-21 00:00:00,000059,预测中,已明说会亏,预告,2024年度业绩预告（首亏）,2025-01-21 00:00:00,False,0.237769,True
2025-01-21 00:00:00,000090,预测中,已明说不会亏,预告,2024年度业绩预告（预减）,2025-01-21 00:00:00,False,0.030678,True
2025-01-21 00:00:00,000426,预测中,已明说不会亏,预告,2024年度业绩预告（预增）,2025-01-21 00:00:00,False,0.027853,True
2025-01-21 00:00:00,000430,预测中,已明说会亏,预告,2024年度业绩预告（增亏）,2025-01-21 00:00:00,True,0.812019,True
2025-01-21 00:00:00,000510,预测中,已明说会亏,预告,2024年度业绩预告（减亏）,2025-01-21 00:00:00,True,0.824119,True
2025-01-21 00:00:00,000514,预测中,已明说会亏,预告,2024年度业绩预告（首亏）,2025-01-21 00:00:00,False,0.228373,True
2025-01-21 00:00:00,000525,预测中,已明说不会亏,预告,2024年度业绩预告（扭亏）,2025-01-21 00:00:00,False,0.41956,True
2025-01-21 00:00:00,000547,预测中,已明说会亏,预告,2024年度业绩预告（减亏）,2025-01-21 00:00:00,True,0.888126,True
2025-01-21 00:00:00,000558,预测中,已明说会亏,预告,2024年度业绩预告（首亏）,2025-01-21 00:00:00,False,0.123072,True
2025-01-21 00:00:00,000570,预测中,已明说不会亏,预告,2024年度业绩预告（预减）,2025-01-21 00:00:00,False,0.053212,True
2025-01-21 00:00:00,000586,预测中,已明说会亏,预告,2024年度业绩预告（首亏）,2025-01-21 00:00:00,False,0.112781,True
