date,code,from,to,kind,title,在名单,首次确认
2025-01-14 00:00:00,688041,预测中,已明说不会亏,预告,2024年度业绩预告（预增）,False,True
2025-01-14 00:00:00,688662,预测中,已明说不会亏,预告,2024年度业绩预告（扭亏）,False,True
2025-01-14 00:00:00,688596,预测中,已明说不会亏,预告,2024年度业绩预告（略增）,False,True
2025-01-14 00:00:00,603918,预测中,已明说会亏,预告,2024年度业绩预告（首亏）,False,True
2025-01-14 00:00:00,301103,预测中,已明说会亏,预告,2024年度业绩预告（首亏）,False,True
2025-01-14 00:00:00,300563,预测中,已明说不会亏,预告,2024年度业绩预告（预增）,False,True
2025-01-14 00:00:00,300736,预测中,已明说会亏,预告,2024年度业绩预告（减亏）,True,True
2025-01-14 00:00:00,301100,预测中,已明说会亏,预告,2024年度业绩预告（首亏）,False,True
2025-01-14 00:00:00,002171,预测中,已明说不会亏,预告,2024年度业绩预告（预减）,False,True
2025-01-14 00:00:00,002176,预测中,已明说会亏,预告,2024年度业绩预告（减亏）,False,True
2025-01-14 00:00:00,002207,预测中,已明说会亏,预告,2024年度业绩预告（减亏）,True,True
2025-01-14 00:00:00,002371,预测中,已明说不会亏,预告,2024年度业绩预告（预增）,False,True
2025-01-14 00:00:00,002468,预测中,已明说不会亏,预告,2024年度业绩预告（预增）,False,True
2025-01-14 00:00:00,002299,预测中,已明说不会亏,预告,2024年度业绩预告（略增）,False,True
2025-01-14 00:00:00,002918,预测中,已明说不会亏,预告,2024年度业绩预告（预减）,False,True
2025-01-14 00:00:00,002969,预测中,已明说不会亏,预告,2024年度业绩预告（略增）,False,True
2025-01-14 00:00:00,300001,预测中,已明说不会亏,预告,2024年度业绩预告（预增）,False,True
2025-01-14 00:00:00,300100,预测中,已明说不会亏,预告,2024年度业绩预告（预增）,False,True
2025-01-14 00:00:00,300342,预测中,已明说不会亏,预告,2024年度业绩预告（预增）,False,True
2025-01-14 00:00:00,002657,预测中,已明说会亏,预告,2024年度业绩预告（减亏）,False,True
2025-01-15 00:00:00,600419,预测中,已明说不会亏,预告,2024年度业绩预告（预减）,False,True
2025-01-15 00:00:00,600740,预测中,已明说不会亏,预告,2024年度业绩预告（预减）,False,True
2025-01-15 00:00:00,600537,预测中,已明说会亏,预告,2024年度业绩预告（首亏）,True,True
2025-01-15 00:00:00,600423,预测中,已明说不会亏,预告,2024年度业绩预告（预减）,False,True
2025-01-15 00:00:00,600397,预测中,已明说会亏,预告,2024年度业绩预告（增亏）,True,True
2025-01-15 00:00:00,600929,预测中,已明说不会亏,预告,2024年度业绩预告（预减）,False,True
2025-01-15 00:00:00,600313,预测中,已明说不会亏,预告,2024年度业绩预告（预减）,False,True
2025-01-15 00:00:00,600126,预测中,已明说会亏,预告,2024年度业绩预告（首亏）,False,True
2025-01-15 00:00:00,600059,预测中,已明说不会亏,预告,2024年度业绩预告（预减）,False,True
2025-01-15 00:00:00,301302,预测中,已明说会亏,预告,2024年度业绩预告（增亏）,True,True
2025-01-15 00:00:00,301051,预测中,已明说会亏,预告,2024年度业绩预告（首亏）,True,True
2025-01-15 00:00:00,600390,预测中,已明说不会亏,预告,2024年度业绩预告（预减）,False,True
2025-01-15 00:00:00,600962,预测中,已明说不会亏,预告,2024年度业绩预告（预减）,False,True
2025-01-15 00:00:00,601633,预测中,已明说不会亏,预告,2024年度业绩预告（预增）,False,True
2025-01-15 00:00:00,601933,预测中,已明说会亏,预告,2024年度业绩预告（增亏）,False,True
2025-01-15 00:00:00,603031,预测中,已明说不会亏,预告,2024年度业绩预告（预增）,False,True
2025-01-15 00:00:00,603268,预测中,已明说会亏,预告,2024年度业绩预告（减亏）,True,True
2025-01-15 00:00:00,603688,预测中,已明说不会亏,预告,2024年度业绩预告（预减）,False,True
2025-01-15 00:00:00,603712,预测中,已明说会亏,预告,2024年度业绩预告（首亏）,False,True
2025-01-15 00:00:00,688012,预测中,已明说不会亏,预告,2024年度业绩预告（略减）,False,True
2025-01-15 00:00:00,688068,预测中,已明说会亏,预告,2024年度业绩预告（首亏）,False,True
2025-01-15 00:00:00,688256,预测中,已明说会亏,预告,2024年度业绩预告（减亏）,True,True
2025-01-15 00:00:00,688636,预测中,已明说不会亏,预告,2024年度业绩预告（预减）,False,True
2025-01-15 00:00:00,301023,预测中,已明说不会亏,预告,2024年度业绩预告（预增）,False,True
2025-01-15 00:00:00,601519,预测中,已明说会亏,预告,2024年度业绩预告（首亏）,False,True
2025-01-15 00:00:00,301000,预测中,已明说不会亏,预告,2024年度业绩预告（略增）,False,True
2025-01-15 00:00:00,300147,预测中,已明说会亏,预告,2024年度业绩预告（增亏）,True,True
2025-01-15 00:00:00,300836,预测中,已明说不会亏,预告,2024年度业绩预告（扭亏）,False,True
2025-01-15 00:00:00,300905,预测中,已明说不会亏,预告,2024年度业绩预告（略增）,False,True
2025-01-15 00:00:00,000707,预测中,已明说不会亏,预告,2024年度业绩预告（预减）,False,True
2025-01-15 00:00:00,000791,预测中,已明说不会亏,预告,2024年度业绩预告（略增）,False,True
2025-01-15 00:00:00,001206,预测中,已明说不会亏,预告,2024年度业绩预告（预增）,False,True
2025-01-15 00:00:00,002009,预测中,已明说会亏,预告,2024年度业绩预告（减亏）,False,True
2025-01-15 00:00:00,002053,预测中,已明说不会亏,预告,2024年度业绩预告（略增）,False,True
2025-01-15 00:00:00,002215,预测中,已明说不会亏,预告,2024年度业绩预告（预增）,False,True
2025-01-15 00:00:00,002221,预测中,已明说不会亏,预告,2024年度业绩预告（预增）,False,True
2025-01-15 00:00:00,002528,预测中,已明说会亏,预告,2024年度业绩预告（减亏）,True,True
2025-01-15 00:00:00,002556,预测中,已明说不会亏,预告,2024年度业绩预告（预增）,False,True
2025-01-15 00:00:00,002718,预测中,已明说会亏,预告,2024年度业绩预告（首亏）,False,True
2025-01-15 00:00:00,002942,预测中,已明说不会亏,预告,2024年度业绩预告（扭亏）,False,True
2025-01-15 00:00:00,002967,预测中,已明说不会亏,预告,2024年度业绩预告（预增）,False,True
2025-01-15 00:00:00,002515,预测中,已明说不会亏,预告,2024年度业绩预告（预增）,False,True
2025-01-15 00:00:00,300317,预测中,已明说会亏,预告,2024年度业绩预告（首亏）,True,True
2025-01-15 00:00:00,002970,预测中,已明说不会亏,预告,2024年度业绩预告（预增）,False,True
2025-01-15 00:00:00,300628,预测中,已明说不会亏,预告,2024年度业绩预告（略增）,False,True
2025-01-15 00:00:00,300533,预测中,已明说会亏,预告,2024年度业绩预告（首亏）,False,True
2025-01-15 00:00:00,300505,预测中,已明说不会亏,预告,2024年度业绩预告（扭亏）,False,True
2025-01-15 00:00:00,300446,预测中,已明说不会亏,预告,2024年度业绩预告（预增）,False,True
2025-01-15 00:00:00,300204,预测中,已明说会亏,预告,2024年度业绩预告（减亏）,True,True
2025-01-15 00:00:00,300790,预测中,已明说不会亏,预告,2024年度业绩预告（预增）,False,True
2025-01-15 00:00:00,300078,预测中,已明说会亏,预告,2024年度业绩预告（减亏）,True,True
2025-01-15 00:00:00,300054,预测中,已明说不会亏,预告,2024年度业绩预告（预增）,False,True
2025-01-15 00:00:00,003025,预测中,已明说不会亏,预告,2024年度业绩预告（预增）,False,True
2025-01-15 00:00:00,003008,预测中,已明说不会亏,预告,2024年度业绩预告（略增）,False,True
2025-01-16 00:00:00,600802,预测中,已明说会亏,预告,2024年度业绩预告（减亏）,False,True
2025-01-16 00:00:00,603196,预测中,已明说会亏,预告,2024年度业绩预告（首亏）,True,True
2025-01-16 00:00:00,601086,预测中,已明说不会亏,预告,2024年度业绩预告（预减）,False,True
2025-01-16 00:00:00,600889,预测中,已明说会亏,预告,2024年度业绩预告（增亏）,False,True
2025-01-16 00:00:00,603012,预测中,已明说不会亏,预告,2024年度业绩预告（预减）,False,True
2025-01-16 00:00:00,600358,预测中,已明说会亏,预告,2024年度业绩预告（增亏）,True,True
2025-01-16 00:00:00,600493,预测中,已明说不会亏,预告,2024年度业绩预告（预减）,False,True
2025-01-16 00:00:00,600756,预测中,已明说不会亏,预告,2024年度业绩预告（预减）,False,True
2025-01-16 00:00:00,600744,预测中,已明说会亏,预告,2024年度业绩预告（减亏）,False,True
2025-01-16 00:00:00,600620,预测中,已明说不会亏,预告,2024年度业绩预告（预增）,False,True
2025-01-16 00:00:00,600581,预测中,已明说会亏,预告,2024年度业绩预告（增亏）,True,True
2025-01-16 00:00:00,600333,预测中,已明说会亏,预告,2024年度业绩预告（减亏）,False,True
2025-01-16 00:00:00,603206,预测中,已明说不会亏,预告,2024年度业绩预告（预减）,False,True
2025-01-16 00:00:00,600768,预测中,已明说不会亏,预告,2024年度业绩预告（预减）,False,True
2025-01-16 00:00:00,688368,预测中,已明说会亏,预告,2024年度业绩预告（减亏）,False,True
2025-01-16 00:00:00,603392,预测中,已明说不会亏,预告,2024年度业绩预告（预减）,False,True
2025-01-16 00:00:00,688469,预测中,已明说会亏,预告,2024年度业绩预告（减亏）,False,True
2025-01-16 00:00:00,688426,预测中,已明说会亏,预告,2024年度业绩预告（增亏）,True,True
2025-01-16 00:00:00,600303,预测中,已明说会亏,预告,2024年度业绩预告（减亏）,True,True
2025-01-16 00:00:00,688278,预测中,已明说不会亏,预告,2024年度业绩预告（预增）,False,True
2025-01-16 00:00:00,688196,预测中,已明说不会亏,预告,2024年度业绩预告（预增）,False,True
2025-01-16 00:00:00,688172,预测中,已明说会亏,预告,2024年度业绩预告（首亏）,False,True
2025-01-16 00:00:00,688088,预测中,已明说不会亏,预告,2024年度业绩预告（预增）,False,True
2025-01-16 00:00:00,688087,预测中,已明说不会亏,预告,2024年度业绩预告（预增）,False,True
2025-01-16 00:00:00,688038,预测中,已明说会亏,预告,2024年度业绩预告（减亏）,True,True
2025-01-16 00:00:00,688018,预测中,已明说不会亏,预告,2024年度业绩预告（预增）,False,True
2025-01-16 00:00:00,605336,预测中,已明说不会亏,预告,2024年度业绩预告（预减）,False,True
2025-01-16 00:00:00,603722,预测中,已明说会亏,预告,2024年度业绩预告（首亏）,False,True
2025-01-16 00:00:00,603421,预测中,已明说会亏,预告,2024年度业绩预告（首亏）,False,True
2025-01-16 00:00:00,603356,预测中,已明说会亏,预告,2024年度业绩预告（续亏）,False,True
2025-01-16 00:00:00,600076,预测中,已明说会亏,预告,2024年度业绩预告（减亏）,False,True
2025-01-16 00:00:00,600798,预测中,已明说不会亏,预告,2024年度业绩预告（预减）,False,True
2025-01-16 00:00:00,301085,预测中,已明说不会亏,预告,2024年度业绩预告（预减）,False,True
2025-01-16 00:00:00,301201,预测中,已明说会亏,预告,2024年度业绩预告（首亏）,False,True
2025-01-16 00:00:00,000066,预测中,已明说会亏,预告,2024年度业绩预告（增亏）,False,True
2025-01-16 00:00:00,000156,预测中,已明说不会亏,预告,2024年度业绩预告（略减）,False,True
2025-01-16 00:00:00,000713,预测中,已明说不会亏,预告,2024年度业绩预告（预增）,False,True
2025-01-16 00:00:00,000729,预测中,已明说不会亏,预告,2024年度业绩预告（预增）,False,True
2025-01-16 00:00:00,000969,预测中,已明说不会亏,预告,2024年度业绩预告（预增）,False,True
2025-01-16 00:00:00,000975,预测中,已明说不会亏,预告,2024年度业绩预告（预增）,False,True
2025-01-16 00:00:00,001225,预测中,已明说不会亏,预告,2024年度业绩预告（预减）,False,True
2025-01-16 00:00:00,001332,预测中,已明说不会亏,预告,2024年度业绩预告（预增）,False,True
2025-01-16 00:00:00,001338,预测中,已明说不会亏,预告,2024年度业绩预告（预增）,False,True
2025-01-16 00:00:00,002080,预测中,已明说不会亏,预告,2024年度业绩预告（预减）,False,True
2025-01-16 00:00:00,002082,预测中,已明说不会亏,预告,2024年度业绩预告（预增）,False,True
2025-01-16 00:00:00,002110,预测中,已明说会亏,预告,2024年度业绩预告（增亏）,False,True
2025-01-16 00:00:00,002151,预测中,已明说会亏,预告,2024年度业绩预告（首亏）,False,True
2025-01-16 00:00:00,002165,预测中,已明说不会亏,预告,2024年度业绩预告（预增）,False,True
2025-01-16 00:00:00,000930,预测中,已明说不会亏,预告,2024年度业绩预告（扭亏）,False,True
2025-01-16 00:00:00,002238,预测中,已明说会亏,预告,2024年度业绩预告（首亏）,False,True
2025-01-16 00:00:00,301080,预测中,已明说不会亏,预告,2024年度业绩预告（略减）,False,True
2025-01-16 00:00:00,002212,预测中,已明说不会亏,预告,2024年度业绩预告（扭亏）,False,True
2025-01-16 00:00:00,301060,预测中,已明说会亏,预告,2024年度业绩预告（续亏）,True,True
2025-01-16 00:00:00,300966,预测中,已明说会亏,预告,2024年度业绩预告（首亏）,False,True
2025-01-16 00:00:00,300911,预测中,已明说不会亏,预告,2024年度业绩预告（预减）,False,True
2025-01-16 00:00:00,300607,预测中,已明说会亏,预告,2024年度业绩预告（首亏）,False,True
2025-01-16 00:00:00,300515,预测中,已明说不会亏,预告,2024年度业绩预告（预增）,False,True
2025-01-16 00:00:00,300926,预测中,已明说不会亏,预告,2024年度业绩预告（预增）,False,True
2025-01-16 00:00:00,300035,预测中,已明说不会亏,预告,2024年度业绩预告（预增）,False,True
2025-01-16 00:00:00,002286,预测中,已明说不会亏,预告,2024年度业绩预告（预增）,False,True
2025-01-16 00:00:00,003027,预测中,已明说不会亏,预告,2024年度业绩预告（预增）,False,True
2025-01-16 00:00:00,002767,预测中,已明说不会亏,预告,2024年度业绩预告（预增）,False,True
2025-01-16 00:00:00,002719,预测中,已明说会亏,预告,2024年度业绩预告（增亏）,True,True
2025-01-16 00:00:00,300073,预测中,已明说不会亏,预告,2024年度业绩预告（预减）,False,True
2025-01-16 00:00:00,002474,预测中,已明说会亏,预告,2024年度业绩预告（减亏）,False,True
2025-01-17 00:00:00,603113,预测中,已明说会亏,预告,2024年度业绩预告（首亏）,False,True
2025-01-17 00:00:00,603042,预测中,已明说不会亏,预告,2024年度业绩预告（扭亏）,False,True
2025-01-17 00:00:00,603023,预测中,已明说不会亏,预告,2024年度业绩预告（扭亏）,False,True
2025-01-17 00:00:00,601636,预测中,已明说不会亏,预告,2024年度业绩预告（预减）,False,True
2025-01-17 00:00:00,601012,预测中,已明说会亏,预告,2024年度业绩预告（首亏）,False,True
2025-01-17 00:00:00,601003,预测中,已明说会亏,预告,2024年度业绩预告（减亏）,False,True
2025-01-17 00:00:00,603138,预测中,已明说会亏,预告,2024年度业绩预告（减亏）,False,True
2025-01-17 00:00:00,600992,预测中,已明说会亏,预告,2024年度业绩预告（首亏）,False,True
2025-01-17 00:00:00,601929,预测中,已明说会亏,预告,2024年度业绩预告（减亏）,False,True
2025-01-17 00:00:00,603186,预测中,已明说会亏,预告,2024年度业绩预告（减亏）,False,True
2025-01-17 00:00:00,603506,预测中,已明说不会亏,预告,2024年度业绩预告（预减）,False,True
2025-01-17 00:00:00,603212,预测中,已明说会亏,预告,2024年度业绩预告（首亏）,False,True
2025-01-17 00:00:00,603255,预测中,已明说会亏,预告,2024年度业绩预告（首亏）,False,True
2025-01-17 00:00:00,603278,预测中,已明说会亏,预告,2024年度业绩预告（首亏）,False,True
2025-01-17 00:00:00,603330,预测中,已明说会亏,预告,2024年度业绩预告（增亏）,False,True
2025-01-17 00:00:00,603375,预测中,已明说不会亏,预告,2024年度业绩预告（预减）,False,True
2025-01-17 00:00:00,603660,预测中,已明说会亏,预告,2024年度业绩预告（减亏）,True,True
2025-01-17 00:00:00,603669,预测中,已明说会亏,预告,2024年度业绩预告（减亏）,True,True
2025-01-17 00:00:00,603700,预测中,已明说不会亏,预告,2024年度业绩预告（预减）,False,True
2025-01-17 00:00:00,603719,预测中,已明说会亏,预告,2024年度业绩预告（首亏）,False,True
2025-01-17 00:00:00,600990,预测中,已明说会亏,预告,2024年度业绩预告（减亏）,False,True
2025-01-17 00:00:00,603191,预测中,已明说不会亏,预告,2024年度业绩预告（预减）,False,True
2025-01-17 00:00:00,600969,预测中,已明说会亏,预告,2024年度业绩预告（减亏）,False,True
2025-01-17 00:00:00,600409,预测中,已明说不会亏,预告,2024年度业绩预告（略减）,False,True
2025-01-17 00:00:00,600868,预测中,已明说会亏,预告,2024年度业绩预告（减亏）,True,True
2025-01-17 00:00:00,600319,预测中,已明说会亏,预告,2024年度业绩预告（首亏）,True,True
2025-01-17 00:00:00,603776,预测中,已明说会亏,预告,2024年度业绩预告（减亏）,False,True
2025-01-17 00:00:00,600328,预测中,已明说不会亏,预告,2024年度业绩预告（预减）,False,True
2025-01-17 00:00:00,600343,预测中,已明说会亏,预告,2024年度业绩预告（续亏）,False,True
2025-01-17 00:00:00,600375,预测中,已明说不会亏,预告,2024年度业绩预告（扭亏）,False,True
2025-01-17 00:00:00,600395,预测中,已明说不会亏,预告,2024年度业绩预告（预减）,False,True
2025-01-17 00:00:00,600400,预测中,已明说会亏,预告,2024年度业绩预告（首亏）,False,True
2025-01-17 00:00:00,600503,预测中,已明说会亏,预告,2024年度业绩预告（首亏）,False,True
2025-01-17 00:00:00,600538,预测中,已明说会亏,预告,2024年度业绩预告（增亏）,True,True
2025-01-17 00:00:00,600877,预测中,已明说不会亏,预告,2024年度业绩预告（预减）,False,True
2025-01-17 00:00:00,600539,预测中,已明说会亏,预告,2024年度业绩预告（减亏）,True,True
2025-01-17 00:00:00,600616,预测中,已明说不会亏,预告,2024年度业绩预告（预减）,False,True
2025-01-17 00:00:00,600628,预测中,已明说不会亏,预告,2024年度业绩预告（预增）,False,True
2025-01-17 00:00:00,600675,预测中,已明说会亏,预告,2024年度业绩预告（首亏）,False,True
2025-01-17 00:00:00,600676,预测中,已明说会亏,预告,2024年度业绩预告（首亏）,False,True
2025-01-17 00:00:00,600719,预测中,已明说会亏,预告,2024年度业绩预告（首亏）,False,True
2025-01-17 00:00:00,600728,预测中,已明说会亏,预告,2024年度业绩预告（首亏）,False,True
2025-01-17 00:00:00,600812,预测中,已明说不会亏,预告,2024年度业绩预告（预增）,False,True
2025-01-17 00:00:00,600844,预测中,已明说会亏,预告,2024年度业绩预告（减亏）,True,True
2025-01-17 00:00:00,600855,预测中,已明说会亏,预告,2024年度业绩预告（续亏）,False,True
2025-01-17 00:00:00,600858,预测中,已明说不会亏,预告,2024年度业绩预告（预减）,False,True
2025-01-17 00:00:00,600568,预测中,已明说会亏,预告,2024年度业绩预告（增亏）,True,True
2025-01-17 00:00:00,603777,预测中,已明说会亏,预告,2024年度业绩预告（首亏）,False,True
2025-01-17 00:00:00,600088,预测中,已明说不会亏,预告,2024年度业绩预告（预减）,False,True
2025-01-17 00:00:00,603819,预测中,已明说会亏,预告,2024年度业绩预告（首亏）,False,True
2025-01-17 00:00:00,688288,预测中,已明说会亏,预告,2024年度业绩预告（减亏）,False,True
2025-01-17 00:00:00,688298,预测中,已明说会亏,预告,2024年度业绩预告（增亏）,True,True
2025-01-17 00:00:00,688329,预测中,已明说会亏,预告,2024年度业绩预告（首亏）,False,True
2025-01-17 00:00:00,688331,预测中,已明说会亏,预告,2024年度业绩预告（减亏）,True,True
2025-01-17 00:00:00,688336,预测中,已明说不会亏,预告,2024年度业绩预告（预增）,False,True
2025-01-17 00:00:00,688359,预测中,已明说会亏,预告,2024年度业绩预告（减亏）,False,True
2025-01-17 00:00:00,688373,预测中,已明说会亏,预告,2024年度业绩预告（增亏）,True,True
2025-01-17 00:00:00,688428,预测中,已明说会亏,预告,2024年度业绩预告（减亏）,True,True
2025-01-17 00:00:00,688433,预测中,已明说不会亏,预告,2024年度业绩预告（预减）,False,True
2025-01-17 00:00:00,688282,预测中,已明说会亏,预告,2024年度业绩预告（减亏）,True,True
2025-01-17 00:00:00,688500,预测中,已明说会亏,预告,2024年度业绩预告（减亏）,True,True
2025-01-17 00:00:00,688509,预测中,已明说会亏,预告,2024年度业绩预告（增亏）,True,True
2025-01-17 00:00:00,688552,预测中,已明说会亏,预告,2024年度业绩预告（首亏）,False,True
2025-01-17 00:00:00,688565,预测中,已明说不会亏,预告,2024年度业绩预告（扭亏）,False,True
2025-01-17 00:00:00,688593,预测中,已明说不会亏,预告,2024年度业绩预告（预减）,False,True
2025-01-17 00:00:00,688619,预测中,已明说会亏,预告,2024年度业绩预告（增亏）,True,True
2025-01-17 00:00:00,600288,预测中,已明说会亏,预告,2024年度业绩预告（首亏）,False,True
2025-01-17 00:00:00,688508,预测中,已明说不会亏,预告,2024年度业绩预告（预增）,False,True
2025-01-17 00:00:00,603803,预测中,已明说会亏,预告,2024年度业绩预告（减亏）,False,True
2025-01-17 00:00:00,688238,预测中,已明说会亏,预告,2024年度业绩预告（增亏）,True,True
2025-01-17 00:00:00,688211,预测中,已明说会亏,预告,2024年度业绩预告（首亏）,True,True
2025-01-17 00:00:00,603822,预测中,已明说会亏,预告,2024年度业绩预告（首亏）,False,True
2025-01-17 00:00:00,603843,预测中,已明说会亏,预告,2024年度业绩预告（减亏）,True,True
2025-01-17 00:00:00,603868,预测中,已明说不会亏,预告,2024年度业绩预告（预减）,False,True
2025-01-17 00:00:00,603878,预测中,已明说不会亏,预告,2024年度业绩预告（预减）,False,True
2025-01-17 00:00:00,603927,预测中,已明说不会亏,预告,2024年度业绩预告（预减）,False,True
2025-01-17 00:00:00,603969,预测中,已明说不会亏,预告,2024年度业绩预告（略增）,False,True
2025-01-17 00:00:00,605006,预测中,已明说会亏,预告,2024年度业绩预告（首亏）,False,True
